,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,118
mediansTime,1.65144152262571
mediansEvent_length,0.473749793018526
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0150225539955395
mediansLa139Di,0
mediansCe140Di,0
mediansPr141Di,0
mediansNd142Di,0
mediansNd143Di,0.0366100471093614
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.0359382868664009
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0
mediansEu153Di,0
mediansSm154Di,0.206245248148217
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0
mediansTb159Di,0
mediansGd160Di,0.00553567732147733
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.0584546753869432
mediansEr166Di,0
mediansEr167Di,0.0408327333049179
mediansEr168Di,0.00947827714763769
mediansTm169Di,0
mediansEr170Di,0.044502634666141
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.0198388205806983
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.84842418213978
mediansIr193Di,0.93446531475105
raw_mediansTime,12.5568118095398
raw_mediansEvent_length,2.45835518836975
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0751156099140644
raw_mediansLa139Di,0
raw_mediansCe140Di,0
raw_mediansPr141Di,0
raw_mediansNd142Di,0
raw_mediansNd143Di,0.183091141283512
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,0.179730117321014
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,0
raw_mediansEu153Di,0
raw_mediansSm154Di,1.03855288028717
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0
raw_mediansTb159Di,0
raw_mediansGd160Di,0.0276785353198647
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,0.292439877986908
raw_mediansEr166Di,0
raw_mediansEr167Di,0.204220406711102
raw_mediansEr168Di,0.0473921839147806
raw_mediansTm169Di,0
raw_mediansEr170Di,0.222587116062641
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.0992006175220013
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.76968479156494
raw_mediansIr193Di,5.38264536857605
cvsTime,8.03093482320336
cvsEvent_length,9.41264321269231
cvsRh103Di,447.209362674089
cvsIn113Di,598.410798334281
cvsIn115Di,498.764156986832
cvsXe131Di,189.229946954164
cvsCs133Di,411.791358508696
cvsBa138Di,207.316630517207
cvsLa139Di,214.049409176004
cvsCe140Di,488.47788239621
cvsPr141Di,201.893685213873
cvsNd142Di,237.616159482893
cvsNd143Di,113.287937879345
cvsNd144Di,365.600054695502
cvsNd145Di,877.602310356887
cvsNd146Di,197.69629268153
cvsSm147Di,30.1051921623917
cvsNd148Di,365.091575995792
cvsSm149Di,318.023326857368
cvsNd150Di,383.42233717878
cvsEu151Di,175.709703297041
cvsSm152Di,127.590461515475
cvsEu153Di,325.148528099082
cvsSm154Di,65.0343845320229
cvsGd155Di,349.926251260301
cvsGd156Di,643.735355458506
cvsGd158Di,227.62740194956
cvsTb159Di,255.256315483378
cvsGd160Di,146.229480563439
cvsDy161Di,307.637905010731
cvsDy162Di,512.405705942398
cvsDy163Di,175.890561183602
cvsDy164Di,211.5743050802
cvsHo165Di,99.0621206652475
cvsEr166Di,206.683858843392
cvsEr167Di,32.3857215667116
cvsEr168Di,198.783897126223
cvsTm169Di,285.184110390266
cvsEr170Di,110.86427308391
cvsYb171Di,320.259790430161
cvsYb172Di,315.863955588906
cvsYb173Di,259.877228356228
cvsYb174Di,139.998800117148
cvsLu175Di,319.631221348879
cvsYb176Di,229.945719544667
cvsBCKG190Di,446.404393932131
cvsIr191Di,4.76502761491523
cvsIr193Di,3.980986962557
percenttotal,0.139190336887798
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,1
raw_foldLa139Di,NA
raw_foldCe140Di,NA
raw_foldPr141Di,NA
raw_foldNd142Di,NA
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,NA
raw_foldNd146Di,NA
raw_foldSm147Di,1
raw_foldNd148Di,NA
raw_foldSm149Di,NA
raw_foldNd150Di,NA
raw_foldEu151Di,NA
raw_foldSm152Di,NA
raw_foldEu153Di,NA
raw_foldSm154Di,1
raw_foldGd155Di,NA
raw_foldGd156Di,NA
raw_foldGd158Di,NA
raw_foldTb159Di,NA
raw_foldGd160Di,1
raw_foldDy161Di,NA
raw_foldDy162Di,NA
raw_foldDy163Di,NA
raw_foldDy164Di,NA
raw_foldHo165Di,1
raw_foldEr166Di,NA
raw_foldEr167Di,1
raw_foldEr168Di,1
raw_foldTm169Di,NA
raw_foldEr170Di,1
raw_foldYb171Di,NA
raw_foldYb172Di,NA
raw_foldYb173Di,NA
raw_foldYb174Di,1
raw_foldLu175Di,NA
raw_foldYb176Di,NA
raw_foldBCKG190Di,NA
raw_foldIr191Di,1
raw_foldIr193Di,1
