,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,260
mediansTime,1.63379354431975
mediansEvent_length,0.467537962419937
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0
mediansLa139Di,0.0150109859953377
mediansCe140Di,0
mediansPr141Di,0.457329846516532
mediansNd142Di,0.0686768857843975
mediansNd143Di,0.0627919217655951
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.0240543345358504
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0.568485736450781
mediansEu153Di,0
mediansSm154Di,0.581483421960884
mediansGd155Di,0
mediansGd156Di,0.0207344768878086
mediansGd158Di,0.0158174624289119
mediansTb159Di,0
mediansGd160Di,0.0375798316625522
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.00110539863396624
mediansDy164Di,0
mediansHo165Di,0.109491024156427
mediansEr166Di,0.0446699329004261
mediansEr167Di,0
mediansEr168Di,0.0270064127045829
mediansTm169Di,0
mediansEr170Di,0.331878574291684
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.0797460782689426
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.831457127503321
mediansIr193Di,0.920037949698868
raw_mediansTime,12.3202142715454
raw_mediansEvent_length,2.42379212379456
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0
raw_mediansLa139Di,0.0750577487051487
raw_mediansCe140Di,0
raw_mediansPr141Di,2.36719799041748
raw_mediansNd142Di,0.343654423952103
raw_mediansNd143Di,0.314165964722633
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,0.120283272117376
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,2.99802255630493
raw_mediansEu153Di,0
raw_mediansSm154Di,3.07405388355255
raw_mediansGd155Di,0
raw_mediansGd156Di,0.103679843246937
raw_mediansGd158Di,0.0790906175971031
raw_mediansTb159Di,0
raw_mediansGd160Di,0.187943391501904
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0.00552699435502291
raw_mediansDy164Di,0
raw_mediansHo165Di,0.548549622297287
raw_mediansEr166Di,0.223423972725868
raw_mediansEr167Di,0
raw_mediansEr168Di,0.135048478841782
raw_mediansTm169Di,0
raw_mediansEr170Di,1.69002550840378
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.399153143167496
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.65312123298645
raw_mediansIr193Di,5.27720427513123
cvsTime,5.91885708744225
cvsEvent_length,8.62285353820796
cvsRh103Di,280.212477168292
cvsIn113Di,694.849280816763
cvsIn115Di,527.036290648499
cvsXe131Di,164.432132708783
cvsCs133Di,463.930753173254
cvsBa138Di,189.991249370929
cvsLa139Di,140.839504218473
cvsCe140Di,293.936651153032
cvsPr141Di,38.0908577908679
cvsNd142Di,102.140386815795
cvsNd143Di,93.1543685916451
cvsNd144Di,238.925418381841
cvsNd145Di,527.304182463068
cvsNd146Di,229.723954230771
cvsSm147Di,34.9991175717389
cvsNd148Di,272.766781274394
cvsSm149Di,226.284447363476
cvsNd150Di,206.29417973145
cvsEu151Di,190.462722194033
cvsSm152Di,2.34662871967451
cvsEu153Di,205.047139863568
cvsSm154Di,19.5465029681948
cvsGd155Di,185.923605920822
cvsGd156Di,140.812266836416
cvsGd158Di,126.757720008682
cvsTb159Di,181.134497894816
cvsGd160Di,108.324127078239
cvsDy161Di,223.254121501434
cvsDy162Di,289.908361657786
cvsDy163Di,161.146164893811
cvsDy164Di,189.999379106726
cvsHo165Di,73.0874290457697
cvsEr166Di,104.178504104636
cvsEr167Di,341.838772993984
cvsEr168Di,120.537263950545
cvsTm169Di,255.376001839606
cvsEr170Di,66.6784784573557
cvsYb171Di,242.866192132195
cvsYb172Di,251.457070693245
cvsYb173Di,224.290239404056
cvsYb174Di,92.6104526652196
cvsLu175Di,290.007916945075
cvsYb176Di,178.809108409021
cvsBCKG190Di,533.655701642592
cvsIr191Di,5.10395855161002
cvsIr193Di,4.2883612722921
percenttotal,0.306690572803624
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
