,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,35
mediansTime,1.62606407788979
mediansEvent_length,0.467537962419937
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0161168675895328
mediansLa139Di,0.0487068807903993
mediansCe140Di,0
mediansPr141Di,0.13697949991283
mediansNd142Di,0.00421875395162244
mediansNd143Di,0.08712119962096
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.0828411747768969
mediansNd148Di,0.125028908461781
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0.330945908479785
mediansEu153Di,0
mediansSm154Di,0.734425588793467
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0.0210279226516779
mediansTb159Di,0
mediansGd160Di,0.0486857729953382
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.00333296412058414
mediansDy164Di,0.0215292376944615
mediansHo165Di,0.196187387410829
mediansEr166Di,0.0204018133493502
mediansEr167Di,0
mediansEr168Di,0.0191667846420914
mediansTm169Di,0
mediansEr170Di,0.18830174310564
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.139934130884476
mediansLu175Di,0
mediansYb176Di,0.0126421436777292
mediansBCKG190Di,0
mediansIr191Di,0.834228856579941
mediansIr193Di,0.926548192775102
raw_mediansTime,12.2178087234497
raw_mediansEvent_length,2.42379212379456
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0805878266692162
raw_mediansLa139Di,0.243630707263947
raw_mediansCe140Di,0
raw_mediansPr141Di,0.687041342258453
raw_mediansNd142Di,0.0210938323289156
raw_mediansNd143Di,0.436157256364822
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,0.414679795503616
raw_mediansNd148Di,0.626774549484253
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,1.68510115146637
raw_mediansEu153Di,0
raw_mediansSm154Di,4.01125860214233
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0.105147361755371
raw_mediansTb159Di,0
raw_mediansGd160Di,0.243525043129921
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0.0166648514568806
raw_mediansDy164Di,0.107654504477978
raw_mediansHo165Di,0.987241685390472
raw_mediansEr166Di,0.102016143500805
raw_mediansEr167Di,0
raw_mediansEr168Di,0.0958397909998894
raw_mediansTm169Di,0
raw_mediansEr170Di,0.94708251953125
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.701956331729889
raw_mediansLu175Di,0
raw_mediansYb176Di,0.0632124021649361
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.67207050323486
raw_mediansIr193Di,5.32464408874512
cvsTime,8.37185993573085
cvsEvent_length,9.33646426416387
cvsRh103Di,262.664396622562
cvsIn113Di,591.607978309962
cvsIn115Di,268.804310828667
cvsXe131Di,156.024400816914
cvsCs133Di,282.836294728335
cvsBa138Di,166.103643284021
cvsLa139Di,120.94126863814
cvsCe140Di,168.753634035778
cvsPr141Di,75.8565430773289
cvsNd142Di,166.296704162965
cvsNd143Di,73.3609640737633
cvsNd144Di,207.497162064799
cvsNd145Di,174.234745241513
cvsNd146Di,214.318561566207
cvsSm147Di,22.55606083819
cvsNd148Di,21.2217952391179
cvsSm149Di,160.965056908033
cvsNd150Di,181.362839005523
cvsEu151Di,165.043218637783
cvsSm152Di,9.3676054545579
cvsEu153Di,147.581517542261
cvsSm154Di,23.1784030020431
cvsGd155Di,150.860936989418
cvsGd156Di,285.308404384072
cvsGd158Di,124.236663394178
cvsTb159Di,211.274830057778
cvsGd160Di,91.0820549291431
cvsDy161Di,164.352810820653
cvsDy162Di,439.056364525273
cvsDy163Di,171.456139559153
cvsDy164Di,123.960098973885
cvsHo165Di,58.7648651512654
cvsEr166Di,159.321808847461
cvsEr167Di,202.373703833443
cvsEr168Di,126.522643604882
cvsTm169Di,231.809749170647
cvsEr170Di,55.9339193485265
cvsYb171Di,178.518872659834
cvsYb172Di,281.526610651996
cvsYb173Di,192.819129016448
cvsYb174Di,81.3516032493397
cvsLu175Di,194.678939615752
cvsYb176Di,130.798595562533
cvsBCKG190Di,426.659498654426
cvsIr191Di,5.38331558714358
cvsIr193Di,4.87145979523803
percenttotal,0.0412852694158724
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,1
raw_foldLa139Di,1
raw_foldCe140Di,NA
raw_foldPr141Di,1
raw_foldNd142Di,1
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,NA
raw_foldNd146Di,NA
raw_foldSm147Di,1
raw_foldNd148Di,1
raw_foldSm149Di,NA
raw_foldNd150Di,NA
raw_foldEu151Di,NA
raw_foldSm152Di,1
raw_foldEu153Di,NA
raw_foldSm154Di,1
raw_foldGd155Di,NA
raw_foldGd156Di,NA
