,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,2029
mediansTime,1.64946296500946
mediansEvent_length,0.467537962419937
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.00580782680003245
mediansLa139Di,0
mediansCe140Di,0
mediansPr141Di,0
mediansNd142Di,0
mediansNd143Di,0.0186121819108524
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0
mediansEu153Di,0
mediansSm154Di,0.188890553255336
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0
mediansTb159Di,0
mediansGd160Di,0
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.0510401580095505
mediansEr166Di,0
mediansEr167Di,0.0347116318167201
mediansEr168Di,0
mediansTm169Di,0
mediansEr170Di,0.0344162080064751
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.0177751166168531
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.844823495740994
mediansIr193Di,0.929725192471481
raw_mediansTime,12.5300779342651
raw_mediansEvent_length,2.42379212379456
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0290392972528934
raw_mediansLa139Di,0
raw_mediansCe140Di,0
raw_mediansPr141Di,0
raw_mediansNd142Di,0
raw_mediansNd143Di,0.0930662825703621
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,0
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,0
raw_mediansEu153Di,0
raw_mediansSm154Di,0.950079083442688
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0
raw_mediansTb159Di,0
raw_mediansGd160Di,0
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,0.255311608314514
raw_mediansEr166Di,0
raw_mediansEr167Di,0.173593014478683
raw_mediansEr168Di,0
raw_mediansTm169Di,0
raw_mediansEr170Di,0.172115013003349
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.0888802632689476
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.74483442306519
raw_mediansIr193Di,5.34787654876709
cvsTime,5.65496256635448
cvsEvent_length,9.37218277950859
cvsRh103Di,392.485252267062
cvsIn113Di,982.518131342597
cvsIn115Di,819.236506017973
cvsXe131Di,171.698112461796
cvsCs133Di,449.904572525432
cvsBa138Di,165.283453479468
cvsLa139Di,229.869423878742
cvsCe140Di,471.926142464937
cvsPr141Di,199.501476261932
cvsNd142Di,298.40209106627
cvsNd143Di,129.802894840229
cvsNd144Di,401.864063166294
cvsNd145Di,1188.55542409617
cvsNd146Di,273.24499343006
cvsSm147Di,721.412912456809
cvsNd148Di,459.098677934939
cvsSm149Di,472.6598462996
cvsNd150Di,388.950985867142
cvsEu151Di,249.79234021541
cvsSm152Di,189.603694489907
cvsEu153Di,424.380278439587
cvsSm154Di,60.2129165478495
cvsGd155Di,349.24440532054
cvsGd156Di,638.13677427766
cvsGd158Di,211.192636826486
cvsTb159Di,305.500690055918
cvsGd160Di,168.841714019342
cvsDy161Di,384.358020654021
cvsDy162Di,458.650668045399
cvsDy163Di,200.84976310275
cvsDy164Di,353.249681569552
cvsHo165Di,107.923534186369
cvsEr166Di,207.136601445695
cvsEr167Di,33.1351474669201
cvsEr168Di,199.947183144311
cvsTm169Di,309.843236690021
cvsEr170Di,114.809301626018
cvsYb171Di,384.491843114538
cvsYb172Di,349.362603664892
cvsYb173Di,276.680882709998
cvsYb174Di,144.357903128671
cvsLu175Di,520.661624554288
cvsYb176Di,234.121747290495
cvsBCKG190Di,543.502093795952
cvsIr191Di,5.29039109558798
cvsIr193Di,4.55671275218387
percenttotal,2.39336604699443
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,1
raw_foldLa139Di,NA
raw_foldCe140Di,NA
raw_foldPr141Di,NA
raw_foldNd142Di,NA
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,NA
raw_foldNd146Di,NA
raw_foldSm147Di,NA
raw_foldNd148Di,NA
raw_foldSm149Di,NA
raw_foldNd150Di,NA
raw_foldEu151Di,NA
raw_foldSm152Di,NA
raw_foldEu153Di,NA
raw_foldSm154Di,1
raw_foldGd155Di,NA
raw_foldGd156Di,NA
raw_foldGd158Di,NA
raw_foldTb159Di,NA
raw_foldGd160Di,NA
raw_foldDy161Di,NA
raw_foldDy162Di,NA
