,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,68
mediansTime,1.64725369264368
mediansEvent_length,0.467537962419937
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.00196777007467073
mediansLa139Di,0.0603635709766472
mediansCe140Di,0
mediansPr141Di,0.171001590373384
mediansNd142Di,0.0328494873142884
mediansNd143Di,0.0623483148523688
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.121056170303107
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0.0158643123074422
mediansEu151Di,0
mediansSm152Di,0.316572689305373
mediansEu153Di,0
mediansSm154Di,0.73168600677172
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0.0163445932685206
mediansTb159Di,0.0289392820904409
mediansGd160Di,0.026851259851778
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.00776130740326936
mediansDy164Di,0
mediansHo165Di,0.138037684081315
mediansEr166Di,0.0256017716863458
mediansEr167Di,0
mediansEr168Di,0.00330503041126622
mediansTm169Di,0
mediansEr170Di,0.207030917516697
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.101245008172405
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.824514918639254
mediansIr193Di,0.907587206908539
raw_mediansTime,12.5003042221069
raw_mediansEvent_length,2.42379212379456
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.00983886118046939
raw_mediansLa139Di,0.302002280950546
raw_mediansCe140Di,0
raw_mediansPr141Di,0.859189063310623
raw_mediansNd142Di,0.164277024567127
raw_mediansNd143Di,0.311943620443344
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,0.606760293245316
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0.0793250575661659
raw_mediansEu151Di,0
raw_mediansSm152Di,1.60943549871445
raw_mediansEu153Di,0
raw_mediansSm154Di,3.99378609657288
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0.0817266143858433
raw_mediansTb159Di,0.14472059905529
raw_mediansGd160Di,0.134272996336222
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0.0388070894405246
raw_mediansDy164Di,0
raw_mediansHo165Di,0.6923828125
raw_mediansEr166Di,0.128022950142622
raw_mediansEr167Di,0
raw_mediansEr168Di,0.0165251940488815
raw_mediansTm169Di,0
raw_mediansEr170Di,1.04256522655487
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.507090881466866
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.6058177947998
raw_mediansIr193Di,5.18709969520569
cvsTime,3.56025768319461
cvsEvent_length,10.3638264778473
cvsRh103Di,358.039777788205
cvsIn113Di,824.621125123532
cvsIn115Di,410.159108663
cvsXe131Di,192.377306844317
cvsCs133Di,400.029422247366
cvsBa138Di,167.266465134619
cvsLa139Di,101.332469292538
cvsCe140Di,287.986075565566
cvsPr141Di,74.3139003903149
cvsNd142Di,125.324917810649
cvsNd143Di,101.593179756502
cvsNd144Di,227.732469777259
cvsNd145Di,468.26602193679
cvsNd146Di,179.011719879649
cvsSm147Di,8.53378703461209
cvsNd148Di,150.518111635448
cvsSm149Di,219.407764526059
cvsNd150Di,145.341601203787
cvsEu151Di,194.008868295439
cvsSm152Di,8.37557237304615
cvsEu153Di,219.997526082231
cvsSm154Di,25.2991079144386
cvsGd155Di,165.645849387131
cvsGd156Di,269.974201449163
cvsGd158Di,149.775407273834
cvsTb159Di,122.207577730017
cvsGd160Di,122.094762013453
cvsDy161Di,238.437674457434
cvsDy162Di,436.333811089297
cvsDy163Di,129.668157902088
cvsDy164Di,267.605915920673
cvsHo165Di,74.3074459918292
cvsEr166Di,143.208088788407
cvsEr167Di,185.238616201574
cvsEr168Di,153.461323611675
cvsTm169Di,232.658012999328
cvsEr170Di,58.8955292472758
cvsYb171Di,217.261018052102
cvsYb172Di,232.300934631174
cvsYb173Di,224.605917591452
cvsYb174Di,99.9738087939081
cvsLu175Di,279.462994402967
cvsYb176Di,149.08223603523
cvsBCKG190Di,368.852397618867
