,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,55
mediansTime,1.64782594331802
mediansEvent_length,0.467537962419937
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.00299778168915792
mediansLa139Di,0.184485020111083
mediansCe140Di,0
mediansPr141Di,0.325671545343371
mediansNd142Di,0.14997826238972
mediansNd143Di,0.0465102220160337
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.560475427137324
mediansNd148Di,0.0176310345355919
mediansSm149Di,0
mediansNd150Di,0.115565040634137
mediansEu151Di,0.0201056405051347
mediansSm152Di,0.507346822673855
mediansEu153Di,0
mediansSm154Di,0.783680060044212
mediansGd155Di,0.019945999124369
mediansGd156Di,0
mediansGd158Di,0.0135529973439478
mediansTb159Di,0.112530832885973
mediansGd160Di,0.0522020861874543
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.0377322064096719
mediansDy164Di,0
mediansHo165Di,0.254582150116509
mediansEr166Di,0.0217691080562826
mediansEr167Di,0
mediansEr168Di,0.00828306814593297
mediansTm169Di,0
mediansEr170Di,0.355103010438827
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.162287845343853
mediansLu175Di,0
mediansYb176Di,0.0069531990593091
mediansBCKG190Di,0
mediansIr191Di,0.839066068687578
mediansIr193Di,0.929755934016837
raw_mediansTime,12.5080099105835
raw_mediansEvent_length,2.42379212379456
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0149889308959246
raw_mediansLa139Di,0.927666425704956
raw_mediansCe140Di,0
raw_mediansPr141Di,1.65729522705078
raw_mediansNd142Di,0.752705752849579
raw_mediansNd143Di,0.232634961605072
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,2.95141863822937
raw_mediansNd148Di,0.0881597399711609
raw_mediansSm149Di,0
raw_mediansNd150Di,0.579112231731415
raw_mediansEu151Di,0.100534975528717
raw_mediansSm152Di,2.64696955680847
raw_mediansEu153Di,0
raw_mediansSm154Di,4.33198213577271
