,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,64
mediansTime,1.65207587871269
mediansEvent_length,0.473749793018526
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.00526760688861713
mediansLa139Di,0
mediansCe140Di,0
mediansPr141Di,0
mediansNd142Di,0
mediansNd143Di,0.0318770930408771
mediansNd144Di,0
mediansNd145Di,0.0240693209021581
mediansNd146Di,0
mediansSm147Di,0
mediansNd148Di,0.0424882043633686
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0.00114369745032943
mediansEu153Di,0
mediansSm154Di,0.236835599662691
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0
mediansTb159Di,0
mediansGd160Di,0.0141997382403067
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.0501497009226023
mediansEr166Di,0
mediansEr167Di,0
mediansEr168Di,0.0251215710013213
mediansTm169Di,0
mediansEr170Di,0.0464217184803348
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.0342108729531628
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.857712490872915
mediansIr193Di,0.943521946839298
raw_mediansTime,12.5653800964355
raw_mediansEvent_length,2.45835518836975
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0263381712138653
raw_mediansLa139Di,0
raw_mediansCe140Di,0
raw_mediansPr141Di,0
raw_mediansNd142Di,0
raw_mediansNd143Di,0.15941246598959
raw_mediansNd144Di,0
raw_mediansNd145Di,0.120358224958181
raw_mediansNd146Di,0
raw_mediansSm147Di,0
raw_mediansNd148Di,0.2125049456954
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,0.0057184918114217
raw_mediansEu153Di,0
raw_mediansSm154Di,1.19528019428253
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0
raw_mediansTb159Di,0
raw_mediansGd160Di,0.0710011273622513
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,0.250853665173054
raw_mediansEr166Di,0
raw_mediansEr167Di,0
raw_mediansEr168Di,0.125621136277914
raw_mediansTm169Di,0
raw_mediansEr170Di,0.232192508876324
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.17108803242445
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.83407497406006
raw_mediansIr193Di,5.44939970970154
cvsTime,5.58269852379164
cvsEvent_length,9.82574897274744
cvsRh103Di,347.441226272676
cvsIn113Di,446.723427100238
cvsIn115Di,407.932724644641
cvsXe131Di,211.58221031533
cvsCs133Di,334.23016959548
cvsBa138Di,128.505499241482
cvsLa139Di,222.365513739891
cvsCe140Di,343.644613076406
cvsPr141Di,173.478822199553
cvsNd142Di,284.403254097512
cvsNd143Di,111.06975892916
cvsNd144Di,260.042145650755
cvsNd145Di,21.6795671964448
cvsNd146Di,435.720473234506
cvsSm147Di,292.414038370241
cvsNd148Di,28.3319476612578
cvsSm149Di,219.064761721953
cvsNd150Di,269.236198974293
cvsEu151Di,184.408657867042
cvsSm152Di,126.533765478262
cvsEu153Di,344.879369809396
cvsSm154Di,54.4693420062564
cvsGd155Di,268.000441594594
cvsGd156Di,614.416301115076
cvsGd158Di,184.922437662038
cvsTb159Di,306.910203667552
cvsGd160Di,130.108403287057
cvsDy161Di,228.761727553972
cvsDy162Di,384.541889033816
cvsDy163Di,163.626477658757
cvsDy164Di,252.673710824548
cvsHo165Di,111.135364942725
cvsEr166Di,195.319549255538
cvsEr167Di,446.717740961794
cvsEr168Di,136.113229736945
cvsTm169Di,272.006049185771
cvsEr170Di,111.668224494855
cvsYb171Di,317.609814581572
cvsYb172Di,452.097901568301
cvsYb173Di,221.092648552294
cvsYb174Di,135.436771449956
cvsLu175Di,438.657515693375
cvsYb176Di,168.86046090163
cvsBCKG190Di,516.054889073496
cvsIr191Di,5.58659636112178
cvsIr193Di,4.75528261466018
percenttotal,0.0754930640747381
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
