,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,56
mediansTime,1.65507783857159
mediansEvent_length,0.467537962419937
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0170746702469648
mediansLa139Di,0.0541458132875339
mediansCe140Di,0
mediansPr141Di,0.0347737333615908
mediansNd142Di,0.0638958584093176
mediansNd143Di,0.0138403338885141
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.197724567320818
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0.0199617407091877
mediansEu151Di,0
mediansSm152Di,0.00909605836394698
mediansEu153Di,0
mediansSm154Di,0.660554868664037
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0.00200144929577936
mediansTb159Di,0.0911065081499412
mediansGd160Di,0.0125797635907242
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.0929308531921696
mediansEr166Di,0.0142262430042054
mediansEr167Di,0
mediansEr168Di,0.0113737567589559
mediansTm169Di,0
mediansEr170Di,0.160418191633381
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.0542571656217224
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.826702368858812
mediansIr193Di,0.907129551067891
raw_mediansTime,12.6060266494751
raw_mediansEvent_length,2.42379212379456
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0853781662881374
raw_mediansLa139Di,0.270861372351646
raw_mediansCe140Di,0
raw_mediansPr141Di,0.173903740942478
raw_mediansNd142Di,0.31969803571701
raw_mediansNd143Di,0.0692048706114292
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,0.995077401399612
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0.0998160876333714
raw_mediansEu151Di,0
raw_mediansSm152Di,0.0454809404909611
raw_mediansEu153Di,0
raw_mediansSm154Di,3.54825520515442
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0.010007253382355
raw_mediansTb159Di,0.456166654825211
raw_mediansGd160Di,0.062900485470891
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,0.465354010462761
raw_mediansEr166Di,0.0711337365210056
raw_mediansEr167Di,0
raw_mediansEr168Di,0.0568706095218658
raw_mediansTm169Di,0
raw_mediansEr170Di,0.805537730455399
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.271423682570457
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.62069773674011
raw_mediansIr193Di,5.18380570411682
cvsTime,7.17970401522984
cvsEvent_length,10.1752473391357
cvsRh103Di,376.504564335425
cvsIn113Di,449.21227123218
cvsIn115Di,528.418364115372
cvsXe131Di,179.995071539947
cvsCs133Di,419.124253500855
cvsBa138Di,136.031642025979
cvsLa139Di,104.456237879571
cvsCe140Di,449.658362183925
cvsPr141Di,105.154241067733
cvsNd142Di,100.843432459407
cvsNd143Di,142.461406072855
cvsNd144Di,330.937912900105
cvsNd145Di,360.580680380917
cvsNd146Di,209.353213288589
cvsSm147Di,8.18932016387567
cvsNd148Di,254.833297991377
cvsSm149Di,235.89205524271
cvsNd150Di,136.897431718872
cvsEu151Di,225.349935770551
cvsSm152Di,108.007803370984
cvsEu153Di,236.184075851448
cvsSm154Di,29.1860077410166
cvsGd155Di,196.069155377858
cvsGd156Di,319.800224414454
cvsGd158Di,152.408640984199
cvsTb159Di,97.6938435535074
cvsGd160Di,133.124821705896
cvsDy161Di,311.77370967943
cvsDy162Di,318.406920145395
cvsDy163Di,165.29179585841
cvsDy164Di,265.550041316702
cvsHo165Di,88.5069943303972
cvsEr166Di,131.655476732182
cvsEr167Di,257.169587201313
cvsEr168Di,146.141697050212
cvsTm169Di,310.796950548827
cvsEr170Di,76.7229480997933
cvsYb171Di,291.091954946022
cvsYb172Di,316.11271279552
cvsYb173Di,258.074421246772
cvsYb174Di,114.576710536215
cvsLu175Di,318.440661402656
cvsYb176Di,158.317457267708
cvsBCKG190Di,551.840179343103
cvsIr191Di,6.13287336835059
cvsIr193Di,5.01473666827375
percenttotal,0.0660564310653959
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
