,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,42
mediansTime,1.65461915094088
mediansEvent_length,0.47363941543322
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0078502965616915
mediansLa139Di,0
mediansCe140Di,0
mediansPr141Di,0.0460223531806555
mediansNd142Di,0
mediansNd143Di,0.0624785793159106
mediansNd144Di,0
mediansNd145Di,0.0193141871954341
mediansNd146Di,0
mediansSm147Di,0
mediansNd148Di,0.0769316375177463
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0.179316324925951
mediansEu153Di,0
mediansSm154Di,0.463521265448143
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0.0249918803660337
mediansTb159Di,0
mediansGd160Di,0.0371879740820276
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.00543231744536073
mediansDy164Di,0.010034315853945
mediansHo165Di,0.175328458466802
mediansEr166Di,0.0266943569431162
mediansEr167Di,0
mediansEr168Di,0.0134410226340005
mediansTm169Di,0
mediansEr170Di,0.0940310693958815
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.112198868226935
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.846223298452672
mediansIr193Di,0.926631065088917
raw_mediansTime,12.5998067855835
raw_mediansEvent_length,2.45778596401215
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0392521461471915
raw_mediansLa139Di,0
raw_mediansCe140Di,0
raw_mediansPr141Di,0.23019327968359
raw_mediansNd142Di,0
raw_mediansNd143Di,0.312598213553429
raw_mediansNd144Di,0
raw_mediansNd145Di,0.0965769402682781
raw_mediansNd146Di,0
raw_mediansSm147Di,0
raw_mediansNd148Di,0.385037928819656
raw_mediansSm149Di,0
