,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,16
mediansTime,1.62837835744695
mediansEvent_length,0.46108947710583
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.00398780461831483
mediansLa139Di,0.155720589898571
mediansCe140Di,0
mediansPr141Di,0.129604315732635
mediansNd142Di,0.118662897746275
mediansNd143Di,0.016074498458044
mediansNd144Di,0
mediansNd145Di,0.0378287161591218
mediansNd146Di,0
mediansSm147Di,0.196197322334778
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0.0805476580490366
mediansEu151Di,0.0391717572706124
mediansSm152Di,0.203339628905146
mediansEu153Di,0
mediansSm154Di,0.75723399895554
mediansGd155Di,0.00479107208151001
mediansGd156Di,0
mediansGd158Di,0
mediansTb159Di,0.280792135422564
mediansGd160Di,0.000545388771104256
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.19652056911643
mediansEr166Di,0.00289857999168127
mediansEr167Di,0
mediansEr168Di,0
mediansTm169Di,0
mediansEr170Di,0.250880080280059
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.0672208933661443
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.833759352136322
mediansIr193Di,0.913095736558824
raw_mediansTime,12.2484493255615
raw_mediansEvent_length,2.38801121711731
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0199392344802618
raw_mediansLa139Di,0.781755477190018
raw_mediansCe140Di,0
raw_mediansPr141Di,0.649914652109146
raw_mediansNd142Di,0.594710350036621
raw_mediansNd143Di,0.0803759545087814
raw_mediansNd144Di,0
raw_mediansNd145Di,0.189188696444035
raw_mediansNd146Di,0
raw_mediansSm147Di,0.987292319536209
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0.403188943862915
raw_mediansEu151Di,0.195909708738327
raw_mediansSm152Di,1.02371889352798
raw_mediansEu153Di,0
raw_mediansSm154Di,4.15852451324463
raw_mediansGd155Di,0.0239557269960642
raw_mediansGd156Di,0
raw_mediansGd158Di,0
raw_mediansTb159Di,1.422487616539
raw_mediansGd160Di,0.0027269443962723
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,0.989458620548248
raw_mediansEr166Di,0.0144929811358452
raw_mediansEr167Di,0
raw_mediansEr168Di,0
raw_mediansTm169Di,0
raw_mediansEr170Di,1.26765584945679
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.336357861757278
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.66886448860168
raw_mediansIr193Di,5.22695112228394
cvsTime,4.40728173511443
cvsEvent_length,8.89341189207024
cvsRh103Di,NA
cvsIn113Di,400
cvsIn115Di,400
cvsXe131Di,215.476208080449
cvsCs133Di,400
cvsBa138Di,140.882895265269
cvsLa139Di,40.3101339779106
cvsCe140Di,224.949694504148
cvsPr141Di,58.4086755571985
cvsNd142Di,52.9511500559158
cvsNd143Di,124.271785454137
cvsNd144Di,199.774419180782
cvsNd145Di,28.7280971067883
cvsNd146Di,203.033053100183
cvsSm147Di,7.89572535589288
cvsNd148Di,217.36267465167
cvsSm149Di,281.964473111822
cvsNd150Di,106.21636820912
cvsEu151Di,98.6922263345696
cvsSm152Di,13.487885173533
cvsEu153Di,293.166072251463
cvsSm154Di,11.8497828546562
cvsGd155Di,145.366667827803
cvsGd156Di,323.166923722217
cvsGd158Di,193.583713079472
cvsTb159Di,60.5497098530343
cvsGd160Di,132.496842284121
cvsDy161Di,152.649394099411
cvsDy162Di,215.145662833241
cvsDy163Di,146.986999735136
cvsDy164Di,229.440749267494
cvsHo165Di,66.3966905109668
cvsEr166Di,160.19515178405
cvsEr167Di,305.212128795099
cvsEr168Di,232.424136480981
cvsTm169Di,400
cvsEr170Di,45.7296842533993
cvsYb171Di,400
cvsYb172Di,400
cvsYb173Di,149.770191390292
cvsYb174Di,133.422678999047
cvsLu175Di,281.089448480526
cvsYb176Di,166.32272846181
cvsBCKG190Di,NA
cvsIr191Di,5.7685175467651
cvsIr193Di,4.4497273827545
percenttotal,0.0188732660186845
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,1
raw_foldLa139Di,1
raw_foldCe140Di,NA
raw_foldPr141Di,1
raw_foldNd142Di,1
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,1
raw_foldNd146Di,NA
raw_foldSm147Di,1
raw_foldNd148Di,NA
raw_foldSm149Di,NA
raw_foldNd150Di,1
raw_foldEu151Di,1
raw_foldSm152Di,1
raw_foldEu153Di,NA
raw_foldSm154Di,1
raw_foldGd155Di,1
raw_foldGd156Di,NA
raw_foldGd158Di,NA
raw_foldTb159Di,1
raw_foldGd160Di,1
raw_foldDy161Di,NA
raw_foldDy162Di,NA
raw_foldDy163Di,NA
raw_foldDy164Di,NA
raw_foldHo165Di,1
raw_foldEr166Di,1
raw_foldEr167Di,NA
raw_foldEr168Di,NA
raw_foldTm169Di,NA
raw_foldEr170Di,1
raw_foldYb171Di,NA
raw_foldYb172Di,NA
raw_foldYb173Di,NA
raw_foldYb174Di,1
raw_foldLu175Di,NA
raw_foldYb176Di,NA
raw_foldBCKG190Di,NA
raw_foldIr191Di,1
raw_foldIr193Di,1
