,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,30
mediansTime,1.62144510684156
mediansEvent_length,0.46108947710583
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0.0133323608361598
mediansCs133Di,0
mediansBa138Di,0
mediansLa139Di,0.0843260910346388
mediansCe140Di,0
mediansPr141Di,0.306846401423872
mediansNd142Di,0.0163786433513836
mediansNd143Di,0.0725185100267039
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.144209743829344
mediansNd148Di,0.0876261769500317
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0.489735307625173
mediansEu153Di,0.0132537048540471
mediansSm154Di,0.603114503625571
mediansGd155Di,0.00283102602748957
mediansGd156Di,0
mediansGd158Di,0.0124604542878963
mediansTb159Di,0
mediansGd160Di,0.0210715102869013
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.0136426206387995
mediansDy164Di,0
mediansHo165Di,0.142201990288865
mediansEr166Di,0.0296429287587
mediansEr167Di,0
mediansEr168Di,0.0334761409437891
mediansTm169Di,0
mediansEr170Di,0.19215419969622
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.144842904602673
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.857854983077372
mediansIr193Di,0.941572136990849
raw_mediansTime,12.1576180458069
raw_mediansEvent_length,2.38801121711731
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0.0666654948145151
raw_mediansCs133Di,0
raw_mediansBa138Di,0
raw_mediansLa139Di,0.422135546803474
raw_mediansCe140Di,0
raw_mediansPr141Di,1.55844438076019
raw_mediansNd142Di,0.0818968825042248
raw_mediansNd143Di,0.362912029027939
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,0.723550528287888
raw_mediansNd148Di,0.43869286775589
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,2.54773914813995
raw_mediansEu153Di,0.0662706270813942
raw_mediansSm154Di,3.20174431800842
raw_mediansGd155Di,0.0141551499255002
raw_mediansGd156Di,0
raw_mediansGd158Di,0.0623038839548826
raw_mediansTb159Di,0
raw_mediansGd160Di,0.105365376919508
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0.0682153180241585
raw_mediansDy164Di,0
raw_mediansHo165Di,0.713412672281265
raw_mediansEr166Di,0.148236401379108
raw_mediansEr167Di,0
raw_mediansEr168Di,0.167414747178555
raw_mediansTm169Di,0
raw_mediansEr170Di,0.96670389175415
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.726749539375305
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.83507108688354
raw_mediansIr193Di,5.43499279022217
cvsTime,7.28698192441783
cvsEvent_length,6.38361741691722
cvsRh103Di,547.722557505166
cvsIn113Di,547.722557505166
cvsIn115Di,376.060115071021
cvsXe131Di,128.018670915179
cvsCs133Di,NA
cvsBa138Di,186.759379688299
cvsLa139Di,81.4105672862373
cvsCe140Di,198.580138629623
cvsPr141Di,54.747856864758
cvsNd142Di,123.947403952948
cvsNd143Di,88.5363199450857
cvsNd144Di,204.549066523963
cvsNd145Di,339.309496411642
cvsNd146Di,167.989659574697
cvsSm147Di,13.1785393860676
cvsNd148Di,26.9062520036358
cvsSm149Di,210.199537390128
cvsNd150Di,156.71792346755
cvsEu151Di,188.602528877333
cvsSm152Di,6.977909772392
cvsEu153Di,149.736182727452
cvsSm154Di,19.7788320734245
cvsGd155Di,157.339587866762
cvsGd156Di,183.046932946957
cvsGd158Di,153.277802388138
cvsTb159Di,172.390090887132
