,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,51
mediansTime,1.64797029084476
mediansEvent_length,0.485525497569824
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0
mediansLa139Di,0.0370115561177678
mediansCe140Di,0
mediansPr141Di,0.156782569816294
mediansNd142Di,0
mediansNd143Di,0.152175828249696
mediansNd144Di,0
mediansNd145Di,0.0421743974032822
mediansNd146Di,0.0104424463787928
mediansSm147Di,0
mediansNd148Di,0.0735668118563984
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0.0236925578601943
mediansSm152Di,0.452385753006956
mediansEu153Di,0.0351786976803017
mediansSm154Di,0.728629347677969
mediansGd155Di,0.000245757817610856
mediansGd156Di,0
mediansGd158Di,0.0338834743448446
mediansTb159Di,0
mediansGd160Di,0.0748626525528088
mediansDy161Di,0.00441031516366543
mediansDy162Di,0
mediansDy163Di,0.0231008188919515
mediansDy164Di,0.00985419746147162
mediansHo165Di,0.187881593451624
mediansEr166Di,0.0411509442370434
mediansEr167Di,0
mediansEr168Di,0.0239918266929155
mediansTm169Di,0
mediansEr170Di,0.0966900459299232
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.143311129919193
mediansLu175Di,0
mediansYb176Di,0.00664465827774759
mediansBCKG190Di,0
mediansIr191Di,0.84068289686034
mediansIr193Di,0.928424296984851
raw_mediansTime,12.5099544525146
raw_mediansEvent_length,2.52413749694824
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0
raw_mediansLa139Di,0.18510003387928
raw_mediansCe140Di,0
raw_mediansPr141Di,0.787128329277039
raw_mediansNd142Di,0
raw_mediansNd143Di,0.763819217681885
raw_mediansNd144Di,0
raw_mediansNd145Di,0.2109345048666
raw_mediansNd146Di,0.0522131808102131
raw_mediansSm147Di,0
raw_mediansNd148Di,0.36816594004631
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0.118473872542381
raw_mediansSm152Di,2.33987379074097
raw_mediansEu153Di,0.175929769873619
raw_mediansSm154Di,3.97417092323303
raw_mediansGd155Di,0.00122878910042346
raw_mediansGd156Di,0
raw_mediansGd158Di,0.169449791312218
raw_mediansTb159Di,0
raw_mediansGd160Di,0.37466299533844
raw_mediansDy161Di,0.0220516473054886
raw_mediansDy162Di,0
raw_mediansDy163Di,0.115514367818832
raw_mediansDy164Di,0.049271784722805
raw_mediansHo165Di,0.944944500923157
raw_mediansEr166Di,0.20581279695034
raw_mediansEr167Di,0
raw_mediansEr168Di,0.119970642030239
raw_mediansTm169Di,0
raw_mediansEr170Di,0.48420387506485
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.719010949134827
raw_mediansLu175Di,0
raw_mediansYb176Di,0.0332235358655453
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.71633386611938
raw_mediansIr193Di,5.33835697174072
cvsTime,6.25284538902716
cvsEvent_length,8.9968978952749
cvsRh103Di,401.636915348053
cvsIn113Di,466.465244553448
cvsIn115Di,385.18266084929
cvsXe131Di,209.101023619542
cvsCs133Di,293.462560040696
cvsBa138Di,174.739535552624
cvsLa139Di,124.46948131821
cvsCe140Di,256.441803413977
cvsPr141Di,71.2678110753445
cvsNd142Di,155.752780511436
cvsNd143Di,62.399644831356
cvsNd144Di,278.936802026415
cvsNd145Di,11.6935351559443
cvsNd146Di,146.385375110908
cvsSm147Di,263.371689169825
cvsNd148Di,20.5328968855117
cvsSm149Di,218.522308506085
cvsNd150Di,278.50084589981
cvsEu151Di,137.169244036228
cvsSm152Di,5.81611533852041
cvsEu153Di,112.131602542487
cvsSm154Di,18.0153518022371
cvsGd155Di,144.05262130237
cvsGd156Di,238.129414550156
cvsGd158Di,101.677257579105
cvsTb159Di,216.79075786314
cvsGd160Di,80.1822093517857
cvsDy161Di,139.731516739949
cvsDy162Di,307.529386737552
cvsDy163Di,125.971645987574
cvsDy164Di,144.074463445775
cvsHo165Di,60.4334835257619
cvsEr166Di,127.155850171861
cvsEr167Di,265.455021759149
cvsEr168Di,140.280647352228
cvsTm169Di,179.43586629662
cvsEr170Di,92.8338119771661
cvsYb171Di,181.433497339458
cvsYb172Di,209.746690137883
cvsYb173Di,154.605001208928
cvsYb174Di,80.1718942477387
cvsLu175Di,177.842221411972
cvsYb176Di,147.410154832411
cvsBCKG190Di,408.853258253069
cvsIr191Di,4.89222085184124
cvsIr193Di,4.14235113584967
percenttotal,0.0601585354345569
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,NA
raw_foldLa139Di,1
raw_foldCe140Di,NA
raw_foldPr141Di,1
raw_foldNd142Di,NA
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,1
raw_foldNd146Di,1
raw_foldSm147Di,NA
raw_foldNd148Di,1
raw_foldSm149Di,NA
raw_foldNd150Di,NA
raw_foldEu151Di,1
raw_foldSm152Di,1
raw_foldEu153Di,1
raw_foldSm154Di,1
raw_foldGd155Di,1
raw_foldGd156Di,NA
raw_foldGd158Di,1
raw_foldTb159Di,NA
raw_foldGd160Di,1
raw_foldDy161Di,1
raw_foldDy162Di,NA
raw_foldDy163Di,1
raw_foldDy164Di,1
raw_foldHo165Di,1
raw_foldEr166Di,1
raw_foldEr167Di,NA
raw_foldEr168Di,1
raw_foldTm169Di,NA
raw_foldEr170Di,1
raw_foldYb171Di,NA
raw_foldYb172Di,NA
raw_foldYb173Di,NA
raw_foldYb174Di,1
raw_foldLu175Di,NA
raw_foldYb176Di,1
raw_foldBCKG190Di,NA
raw_foldIr191Di,1
raw_foldIr193Di,1
