,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,17
mediansTime,1.66433129225308
mediansEvent_length,0.496526332813272
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0
mediansLa139Di,0.0404737826123485
mediansCe140Di,0
mediansPr141Di,0.493759672943302
mediansNd142Di,0.117827764837645
mediansNd143Di,0.0816792949251182
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.291574030741239
mediansNd148Di,0.0724564354902499
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0.521378585754042
mediansEu153Di,0
mediansSm154Di,0.642931786208627
mediansGd155Di,0
mediansGd156Di,0.0807621274204445
mediansGd158Di,0.0225270663863942
mediansTb159Di,0.0123498809657657
mediansGd160Di,0.0279374287111354
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.162441185176201
mediansEr166Di,0.021733927286966
mediansEr167Di,0
mediansEr168Di,0.0155625111265054
mediansTm169Di,0
mediansEr170Di,0.410756054952762
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.124425261139028
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.838128802931237
mediansIr193Di,0.927381985878161
raw_mediansTime,12.7320566177368
raw_mediansEvent_length,2.58590722084045
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0
raw_mediansLa139Di,0.202424168586731
raw_mediansCe140Di,0
raw_mediansPr141Di,2.5703432559967
raw_mediansNd142Di,0.590502977371216
raw_mediansNd143Di,0.408850729465485
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,1.47861504554749
raw_mediansNd148Di,0.36259925365448
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,2.72661638259888
raw_mediansEu153Di,0
raw_mediansSm154Di,3.44075083732605
raw_mediansGd155Di,0
raw_mediansGd156Di,0.404249757528305
raw_mediansGd158Di,0.112644858658314
raw_mediansTb159Di,0.0617509745061398
raw_mediansGd160Di,0.139705315232277
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,0.815782606601715
raw_mediansEr166Di,0.108678191900253
raw_mediansEr167Di,0
raw_mediansEr168Di,0.0778156965970993
raw_mediansTm169Di,0
raw_mediansEr170Di,2.11202192306519
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.623732805252075
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.69879388809204
raw_mediansIr193Di,5.33073616027832
cvsTime,3.77168201155638
cvsEvent_length,10.7836350720738
cvsRh103Di,295.984086711624
cvsIn113Di,412.310562561766
cvsIn115Di,412.310562561766
cvsXe131Di,157.140229290067
cvsCs133Di,346.650845041154
cvsBa138Di,136.648560496919
cvsLa139Di,134.699486595288
cvsCe140Di,246.521720059578
cvsPr141Di,26.9083639125763
cvsNd142Di,88.0618015931555
cvsNd143Di,86.0424344996571
cvsNd144Di,163.514315665143
cvsNd145Di,NA
cvsNd146Di,247.906769989393
cvsSm147Di,5.43746328947438
cvsNd148Di,37.4466097458925
cvsSm149Di,145.488007798698
cvsNd150Di,232.933022792129
cvsEu151Di,137.354259807127
cvsSm152Di,5.3089608543347
cvsEu153Di,217.173511673677
cvsSm154Di,16.8161322709665
cvsGd155Di,154.875865046254
cvsGd156Di,94.384667362606
cvsGd158Di,128.452852236295
cvsTb159Di,150.62132892702
cvsGd160Di,125.474307975045
cvsDy161Di,147.475405903692
cvsDy162Di,281.901093638623
cvsDy163Di,151.351326845592
cvsDy164Di,134.661762772961
cvsHo165Di,74.1147051015811
cvsEr166Di,124.885872317549
cvsEr167Di,254.621096053759
cvsEr168Di,104.811397414346
cvsTm169Di,219.471834466695
cvsEr170Di,43.4789580140823
cvsYb171Di,209.693317736151
cvsYb172Di,359.512902207724
cvsYb173Di,236.647957395441
cvsYb174Di,91.7812606907037
cvsLu175Di,302.054328529338
cvsYb176Di,211.339064282546
cvsBCKG190Di,412.310562561766
cvsIr191Di,5.48084297651404
cvsIr193Di,4.36335895451054
percenttotal,0.0200528451448523
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,NA
raw_foldLa139Di,1
raw_foldCe140Di,NA
raw_foldPr141Di,1
raw_foldNd142Di,1
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,NA
raw_foldNd146Di,NA
raw_foldSm147Di,1
raw_foldNd148Di,1
raw_foldSm149Di,NA
raw_foldNd150Di,NA
raw_foldEu151Di,NA
raw_foldSm152Di,1
raw_foldEu153Di,NA
raw_foldSm154Di,1
raw_foldGd155Di,NA
raw_foldGd156Di,1
raw_foldGd158Di,1
raw_foldTb159Di,1
raw_foldGd160Di,1
raw_foldDy161Di,NA
raw_foldDy162Di,NA
raw_foldDy163Di,NA
raw_foldDy164Di,NA
raw_foldHo165Di,1
raw_foldEr166Di,1
raw_foldEr167Di,NA
raw_foldEr168Di,1
raw_foldTm169Di,NA
raw_foldEr170Di,1
raw_foldYb171Di,NA
raw_foldYb172Di,NA
raw_foldYb173Di,NA
raw_foldYb174Di,1
raw_foldLu175Di,NA
raw_foldYb176Di,NA
raw_foldBCKG190Di,NA
raw_foldIr191Di,1
raw_foldIr193Di,1
