,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,731
mediansTime,1.65157256301356
mediansEvent_length,0.473749793018526
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.00946058152998107
mediansLa139Di,0
mediansCe140Di,0
mediansPr141Di,0
mediansNd142Di,0
mediansNd143Di,0.031747411022381
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0
mediansNd148Di,0.0495707159330335
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0.0688537498988327
mediansEu153Di,0
mediansSm154Di,0.233030939094088
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0
mediansTb159Di,0
mediansGd160Di,0
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.0759956057429706
mediansEr166Di,0
mediansEr167Di,0
mediansEr168Di,0.00162418860312781
mediansTm169Di,0
mediansEr170Di,0.0521382768637693
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.040355680086135
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.851686194139822
mediansIr193Di,0.938073937439542
raw_mediansTime,12.5585660934448
raw_mediansEvent_length,2.45835518836975
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0473036132752895
raw_mediansLa139Di,0
raw_mediansCe140Di,0
raw_mediansPr141Di,0
raw_mediansNd142Di,0
raw_mediansNd143Di,0.158763721585274
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,0
raw_mediansNd148Di,0.247955098748207
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,0.34454083442688
raw_mediansEu153Di,0
raw_mediansSm154Di,1.17572867870331
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0
raw_mediansTb159Di,0
raw_mediansGd160Di,0
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,0.38034388422966
raw_mediansEr166Di,0
raw_mediansEr167Di,0
raw_mediansEr168Di,0.00812094658613205
raw_mediansTm169Di,0
raw_mediansEr170Di,0.260809510946274
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.201833173632622
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.7922511100769
raw_mediansIr193Di,5.40918636322021
cvsTime,5.60132516780212
cvsEvent_length,9.18899739922106
cvsRh103Di,394.931974279238
cvsIn113Di,713.798895648133
cvsIn115Di,648.892237773401
cvsXe131Di,164.74512342081
cvsCs133Di,410.555691671778
cvsBa138Di,143.955956870621
cvsLa139Di,221.681577286689
cvsCe140Di,462.80787958879
cvsPr141Di,174.244968195329
cvsNd142Di,241.877267064744
cvsNd143Di,119.826363489154
cvsNd144Di,384.871720619761
cvsNd145Di,903.776924639468
cvsNd146Di,271.59803239504
cvsSm147Di,712.076159841679
cvsNd148Di,30.675654288097
cvsSm149Di,508.100068539061
cvsNd150Di,364.753648584348
cvsEu151Di,232.071780973381
cvsSm152Di,24.7390046182914
cvsEu153Di,313.639096767669
cvsSm154Di,59.7835019826662
