,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,45
mediansTime,1.6501564274055
mediansEvent_length,0.479740868446503
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0159093895611724
mediansLa139Di,0.189096318215649
mediansCe140Di,0
mediansPr141Di,0.183684470899572
mediansNd142Di,0.168326630979741
mediansNd143Di,0.0406844694943367
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0.00295275002055534
mediansSm147Di,0.218086711026811
mediansNd148Di,0.0671054386334658
mediansSm149Di,0
mediansNd150Di,0.139360117594674
mediansEu151Di,0
mediansSm152Di,0.319681604246613
mediansEu153Di,0
mediansSm154Di,0.801867549943983
mediansGd155Di,0.0173137105933985
mediansGd156Di,0
mediansGd158Di,0.018179483685954
mediansTb159Di,0.24510986101596
mediansGd160Di,0.0470607834919906
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.216924297124269
mediansEr166Di,0.0128529109279933
mediansEr167Di,0
mediansEr168Di,0.0251159993969695
mediansTm169Di,0
mediansEr170Di,0.280500115834161
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.135586360069691
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.823090688417099
mediansIr193Di,0.916258175022344
raw_mediansTime,12.539436340332
raw_mediansEvent_length,2.49177980422974
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0795503035187721
raw_mediansLa139Di,0.951126337051392
raw_mediansCe140Di,0
raw_mediansPr141Di,0.923595666885376
raw_mediansNd142Di,0.845613241195679
raw_mediansNd143Di,0.203478470444679
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0.0147637715563178
raw_mediansSm147Di,1.09909796714783
raw_mediansNd148Di,0.335779070854187
raw_mediansSm149Di,0
raw_mediansNd150Di,0.69905823469162
raw_mediansEu151Di,0
raw_mediansSm152Di,1.62577271461487
raw_mediansEu153Di,0
raw_mediansSm154Di,4.45302629470825
raw_mediansGd155Di,0.0865728780627251
raw_mediansGd156Di,0
raw_mediansGd158Di,0.0909024253487587
raw_mediansTb159Di,1.23785781860352
raw_mediansGd160Di,0.235390782356262
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,1.09314787387848
raw_mediansEr166Di,0.0642663240432739
raw_mediansEr167Di,0
raw_mediansEr168Di,0.125593200325966
raw_mediansTm169Di,0
raw_mediansEr170Di,1.4209645986557
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.680010855197906
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.5961389541626
raw_mediansIr193Di,5.24976396560669
cvsTime,4.77592544317803
cvsEvent_length,9.35577754099163
cvsRh103Di,318.718354220329
cvsIn113Di,575.71783735679
cvsIn115Di,670.820393249937
cvsXe131Di,167.54524836369
cvsCs133Di,407.645010536157
cvsBa138Di,129.460026647285
cvsLa139Di,48.0732746624138
cvsCe140Di,360.438651570089
cvsPr141Di,39.6774736914298
cvsNd142Di,59.102715898763
cvsNd143Di,101.483006958371
cvsNd144Di,233.465835079777
cvsNd145Di,293.450474828028
cvsNd146Di,149.439338562285
cvsSm147Di,6.80629661061054
cvsNd148Di,33.1754617195835
cvsSm149Di,201.516547804714
cvsNd150Di,89.9105239004429
cvsEu151Di,184.631545592285
cvsSm152Di,8.48498379521149
cvsEu153Di,159.278377693532
cvsSm154Di,6.29494274456332
cvsGd155Di,134.373958688329
