,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,62
mediansTime,1.64863979215751
mediansEvent_length,0.473749793018526
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0160950561869905
mediansLa139Di,0.0364381538427474
mediansCe140Di,0
mediansPr141Di,0.0993487621411098
mediansNd142Di,0
mediansNd143Di,0.107731856808745
mediansNd144Di,0
mediansNd145Di,0.117277822625457
mediansNd146Di,0.0198017570266784
mediansSm147Di,0
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0.379942108347419
mediansEu153Di,0
mediansSm154Di,0.677406434949073
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0.0172067719360622
mediansTb159Di,0
mediansGd160Di,0.0864099672355067
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.0174887065077159
mediansDy164Di,0
mediansHo165Di,0.189381563495292
mediansEr166Di,0.0154159691110636
mediansEr167Di,0
mediansEr168Di,0.0354745199480478
mediansTm169Di,0
mediansEr170Di,0.127099985908475
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.130182159133914
mediansLu175Di,0
mediansYb176Di,0.0179032718915305
mediansBCKG190Di,0
mediansIr191Di,0.849348300016111
mediansIr193Di,0.940319693344387
raw_mediansTime,12.5189785957336
raw_mediansEvent_length,2.45835518836975
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0804795511066914
raw_mediansLa139Di,0.18223113566637
raw_mediansCe140Di,0
raw_mediansPr141Di,0.497561380267143
raw_mediansNd142Di,0
raw_mediansNd143Di,0.539702028036118
raw_mediansNd144Di,0
raw_mediansNd145Di,0.587734252214432
raw_mediansNd146Di,0.0990154258906841
raw_mediansSm147Di,0
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,1.94574737548828
raw_mediansEu153Di,0
raw_mediansSm154Di,3.65208113193512
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0.0860381051898003
raw_mediansTb159Di,0
raw_mediansGd160Di,0.432596608996391
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0.0874480046331882
raw_mediansDy164Di,0
raw_mediansHo165Di,0.952578634023666
raw_mediansEr166Di,0.0770830027759075
raw_mediansEr167Di,0
raw_mediansEr168Di,0.177409902215004
