,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,52
mediansTime,1.61585349089905
mediansEvent_length,0.467537962419937
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0230609608663454
mediansLa139Di,0.168267731341181
mediansCe140Di,0
mediansPr141Di,0.457803107441339
mediansNd142Di,0.13078435735135
mediansNd143Di,0.0762528830630287
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.479608364897445
mediansNd148Di,0.118088019349224
mediansSm149Di,0.00703296549002903
mediansNd150Di,0.0416518242500509
mediansEu151Di,0
mediansSm152Di,0.584523675699407
mediansEu153Di,0
mediansSm154Di,0.78511477557302
mediansGd155Di,0.00179711770760972
mediansGd156Di,0.00144015019740517
mediansGd158Di,0.0345891872661728
mediansTb159Di,0.0236143079262324
mediansGd160Di,0.0615705434295466
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.0094662598794243
mediansDy164Di,0
mediansHo165Di,0.287887790881752
mediansEr166Di,0.0220014639282332
mediansEr167Di,0
mediansEr168Di,0.0374784297851782
mediansTm169Di,0
mediansEr170Di,0.401367964568934
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.136653868985282
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.835147887043285
mediansIr193Di,0.920006365800161
raw_mediansTime,12.0837235450745
raw_mediansEvent_length,2.42379212379456
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.115315061062574
raw_mediansLa139Di,0.845314651727676
raw_mediansCe140Di,0
raw_mediansPr141Di,2.36982357501984
raw_mediansNd142Di,0.655789524316788
raw_mediansNd143Di,0.381634414196014
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,2.49103963375092
raw_mediansNd148Di,0.591813445091248
raw_mediansSm149Di,0.0351652102544904
raw_mediansNd150Di,0.20831935107708
raw_mediansEu151Di,0
raw_mediansSm152Di,3.09191310405731
raw_mediansEu153Di,0
raw_mediansSm154Di,4.34148049354553
raw_mediansGd155Di,0.00898560788482428
raw_mediansGd156Di,0.00720075471326709
raw_mediansGd158Di,0.172980450093746
raw_mediansTb159Di,0.118082519620657
raw_mediansGd160Di,0.308047667145729
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0.0473320819437504
raw_mediansDy164Di,0
raw_mediansHo165Di,1.45944863557816
raw_mediansEr166Di,0.110016234219074
raw_mediansEr167Di,0
raw_mediansEr168Di,0.187436021864414
raw_mediansTm169Di,0
raw_mediansEr170Di,2.06120014190674
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.685401290655136
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.67836475372314
raw_mediansIr193Di,5.27697539329529
cvsTime,6.53584367022317
cvsEvent_length,10.1508144274985
cvsRh103Di,278.404347304466
cvsIn113Di,504.95124172937
cvsIn115Di,624.259240667825
cvsXe131Di,158.504416645074
cvsCs133Di,264.53546791936
cvsBa138Di,134.695999898105
cvsLa139Di,53.5098849891406
cvsCe140Di,229.090395317337
cvsPr141Di,36.2482562754704
cvsNd142Di,66.1532201837611
cvsNd143Di,82.1585687482605
cvsNd144Di,215.313583670748
cvsNd145Di,603.596362828385
cvsNd146Di,187.963859731038
cvsSm147Di,3.37933861281802
cvsNd148Di,27.4309521092844
cvsSm149Di,129.36134495545
cvsNd150Di,128.977098766956
cvsEu151Di,201.394084921999
cvsSm152Di,7.34099337073074
cvsEu153Di,225.11232252385
cvsSm154Di,6.63097546669699
cvsGd155Di,155.886964878732
cvsGd156Di,167.199797863557
cvsGd158Di,119.312141644033
cvsTb159Di,149.484465269083
cvsGd160Di,83.0416514527447
cvsDy161Di,216.991761871014
cvsDy162Di,365.490753618108
cvsDy163Di,146.252236685275
cvsDy164Di,200.749305036814
cvsHo165Di,61.6109863744512
cvsEr166Di,127.15638239168
cvsEr167Di,197.186916415329
cvsEr168Di,116.03040470591
cvsTm169Di,278.897981183916
cvsEr170Di,37.5886712373552
cvsYb171Di,207.289642449971
cvsYb172Di,225.872592085405
cvsYb173Di,197.905582314199
cvsYb174Di,93.9684993139971
cvsLu175Di,207.442035992079
cvsYb176Di,227.720841019527
cvsBCKG190Di,374.542998441732
cvsIr191Di,3.64534032770932
cvsIr193Di,3.33171044700143
percenttotal,0.0613381145607247
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,1
raw_foldLa139Di,1
raw_foldCe140Di,NA
raw_foldPr141Di,1
raw_foldNd142Di,1
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,NA
raw_foldNd146Di,NA
raw_foldSm147Di,1
raw_foldNd148Di,1
raw_foldSm149Di,1
raw_foldNd150Di,1
raw_foldEu151Di,NA
raw_foldSm152Di,1
raw_foldEu153Di,NA
raw_foldSm154Di,1
raw_foldGd155Di,1
raw_foldGd156Di,1
raw_foldGd158Di,1
raw_foldTb159Di,1
raw_foldGd160Di,1
raw_foldDy161Di,NA
raw_foldDy162Di,NA
raw_foldDy163Di,1
raw_foldDy164Di,NA
raw_foldHo165Di,1
raw_foldEr166Di,1
raw_foldEr167Di,NA
raw_foldEr168Di,1
raw_foldTm169Di,NA
raw_foldEr170Di,1
raw_foldYb171Di,NA
raw_foldYb172Di,NA
raw_foldYb173Di,NA
raw_foldYb174Di,1
raw_foldLu175Di,NA
raw_foldYb176Di,NA
raw_foldBCKG190Di,NA
raw_foldIr191Di,1
raw_foldIr193Di,1
