,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,18
mediansTime,1.6620809727618
mediansEvent_length,0.479740868446503
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0202831483131175
mediansLa139Di,0.204997477197348
mediansCe140Di,0
mediansPr141Di,0.225556251046439
mediansNd142Di,0.138075129642064
mediansNd143Di,0.0602440687168437
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.214837363926745
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0.147720178402088
mediansEu151Di,0
mediansSm152Di,0.310809791767948
mediansEu153Di,0
mediansSm154Di,0.818709998963214
mediansGd155Di,0.000572541091267763
mediansGd156Di,0
mediansGd158Di,0.0271707214162236
mediansTb159Di,0.224505595272447
mediansGd160Di,0.0496490116649305
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.000684798807019256
mediansDy164Di,0
mediansHo165Di,0.244246116584353
mediansEr166Di,0
mediansEr167Di,0.0832051317812463
mediansEr168Di,0.0257815698971809
mediansTm169Di,0
mediansEr170Di,0.311789110897349
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.188189049878793
mediansLu175Di,0
mediansYb176Di,0.0113671069926331
mediansBCKG190Di,0
mediansIr191Di,0.833039099807802
mediansIr193Di,0.922207031905061
raw_mediansTime,12.7013988494873
raw_mediansEvent_length,2.49177980422974
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.101433928124607
raw_mediansLa139Di,1.03219968080521
raw_mediansCe140Di,0
raw_mediansPr141Di,1.13738083839417
raw_mediansNd142Di,0.692572712898254
raw_mediansNd143Di,0.301403149962425
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,1.08247119188309
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0.741293102502823
raw_mediansEu151Di,0
raw_mediansSm152Di,1.57919502258301
raw_mediansEu153Di,0
raw_mediansSm154Di,4.56644678115845
raw_mediansGd155Di,0.00286270608194172
raw_mediansGd156Di,0
raw_mediansGd158Di,0.135872807353735
raw_mediansTb159Di,1.13202375173569
raw_mediansGd160Di,0.248348198831081
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0.00342399510554969
raw_mediansDy164Di,0
raw_mediansHo165Di,1.23342472314835
raw_mediansEr166Di,0
raw_mediansEr167Di,0.416509300470352
raw_mediansEr168Di,0.128923930227757
raw_mediansTm169Di,0
raw_mediansEr170Di,1.58434689044952
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.946734488010406
raw_mediansLu175Di,0
raw_mediansYb176Di,0.056840430945158
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.66393280029297
raw_mediansIr193Di,5.29298686981201
cvsTime,2.7499729967813
cvsEvent_length,10.3522836940143
cvsRh103Di,424.264068711928
cvsIn113Di,424.264068711929
cvsIn115Di,NA
cvsXe131Di,141.560962041998
cvsCs133Di,424.264068711929
cvsBa138Di,119.501727086301
cvsLa139Di,39.183751285511
cvsCe140Di,424.264068711929
cvsPr141Di,46.11227437316
cvsNd142Di,42.5377476744308
cvsNd143Di,96.4376153225476
cvsNd144Di,252.258271387493
cvsNd145Di,424.264068711928
cvsNd146Di,165.166239441908
cvsSm147Di,10.9690654182142
