,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,97
mediansTime,1.6221844360615
mediansEvent_length,0.467537962419937
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0
mediansLa139Di,0.0286893051381498
mediansCe140Di,0
mediansPr141Di,0.129401370530323
mediansNd142Di,0
mediansNd143Di,0.0733343611703553
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.0834247310144207
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0.332815144919406
mediansEu153Di,0
mediansSm154Di,0.674872267803474
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0.0439980844454141
mediansTb159Di,0
mediansGd160Di,0.0366367123059125
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.187119243308004
mediansEr166Di,0.0178305639913364
mediansEr167Di,0
mediansEr168Di,0.0288962292709133
mediansTm169Di,0
mediansEr170Di,0.103062885273978
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.0924362875677248
mediansLu175Di,0
mediansYb176Di,0.00343738117414977
mediansBCKG190Di,0
mediansIr191Di,0.828390084720776
mediansIr193Di,0.913128085879847
raw_mediansTime,12.1666841506958
raw_mediansEvent_length,2.42379212379456
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0
raw_mediansLa139Di,0.143466204404831
raw_mediansCe140Di,0
raw_mediansPr141Di,0.648814022541046
raw_mediansNd142Di,0
raw_mediansNd143Di,0.367000550031662
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,0.417607665061951
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,1.6949667930603
raw_mediansEu153Di,0
raw_mediansSm154Di,3.63640165328979
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0.220061406493187
raw_mediansTb159Di,0
raw_mediansGd160Di,0.1832245439291
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,0.941065549850464
raw_mediansEr166Di,0.0891575440764427
raw_mediansEr167Di,0
raw_mediansEr168Di,0.144501253962517
raw_mediansTm169Di,0
raw_mediansEr170Di,0.516227185726166
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.462839901447296
raw_mediansLu175Di,0
raw_mediansYb176Di,0.0171869397163391
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.63219451904297
raw_mediansIr193Di,5.22709703445435
cvsTime,6.76819392436879
cvsEvent_length,9.38433703511142
cvsRh103Di,381.42303364405
cvsIn113Di,714.614618676862
cvsIn115Di,451.961129507625
cvsXe131Di,175.969723857627
cvsCs133Di,320.996446547279
cvsBa138Di,170.957609417057
cvsLa139Di,125.513086976552
cvsCe140Di,307.806143593064
cvsPr141Di,81.7939641120898
cvsNd142Di,170.084659897868
cvsNd143Di,90.289215006091
cvsNd144Di,188.668978670385
cvsNd145Di,370.213970337208
cvsNd146Di,146.038715416334
cvsSm147Di,11.264952497852
cvsNd148Di,185.363673456567
cvsSm149Di,219.121134259674
cvsNd150Di,249.859535079983
cvsEu151Di,169.515120710632
cvsSm152Di,5.67786436318735
cvsEu153Di,227.659753212947
cvsSm154Di,24.5428398932846
cvsGd155Di,178.274943229942
cvsGd156Di,217.865709182634
cvsGd158Di,99.7594450748748
cvsTb159Di,186.03675246349
cvsGd160Di,116.104252550455
cvsDy161Di,180.601666775935
cvsDy162Di,345.605440333295
cvsDy163Di,164.703293682955
cvsDy164Di,185.424454718802
cvsHo165Di,62.6000492510798
cvsEr166Di,130.401580720392
cvsEr167Di,252.250542810182
cvsEr168Di,130.266529896265
cvsTm169Di,266.227267366656
cvsEr170Di,89.440794990875
cvsYb171Di,203.720527692327
cvsYb172Di,192.423742182083
cvsYb173Di,193.495658191293
cvsYb174Di,90.7439794327034
cvsLu175Di,247.214047583681
cvsYb176Di,169.602277645597
cvsBCKG190Di,761.648699777482
cvsIr191Di,5.3295635631915
cvsIr193Di,4.60211772862405
percenttotal,0.114419175238275
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,NA
raw_foldLa139Di,1
raw_foldCe140Di,NA
raw_foldPr141Di,1
raw_foldNd142Di,NA
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,NA
raw_foldNd146Di,NA
raw_foldSm147Di,1
raw_foldNd148Di,NA
raw_foldSm149Di,NA
raw_foldNd150Di,NA
raw_foldEu151Di,NA
raw_foldSm152Di,1
raw_foldEu153Di,NA
raw_foldSm154Di,1
raw_foldGd155Di,NA
raw_foldGd156Di,NA
raw_foldGd158Di,1
raw_foldTb159Di,NA
raw_foldGd160Di,1
raw_foldDy161Di,NA
raw_foldDy162Di,NA
raw_foldDy163Di,NA
raw_foldDy164Di,NA
raw_foldHo165Di,1
raw_foldEr166Di,1
raw_foldEr167Di,NA
raw_foldEr168Di,1
raw_foldTm169Di,NA
raw_foldEr170Di,1
raw_foldYb171Di,NA
raw_foldYb172Di,NA
raw_foldYb173Di,NA
raw_foldYb174Di,1
raw_foldLu175Di,NA
raw_foldYb176Di,1
raw_foldBCKG190Di,NA
raw_foldIr191Di,1
raw_foldIr193Di,1
