,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,264
mediansTime,1.64710697043696
mediansEvent_length,0.467537962419937
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.00443444270146448
mediansLa139Di,0
mediansCe140Di,0
mediansPr141Di,0.0393744823178131
mediansNd142Di,0
mediansNd143Di,0.0590298887639021
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.0284110484680657
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0.180178463982114
mediansEu153Di,0
mediansSm154Di,0.339626762593246
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0.00702866372069224
mediansTb159Di,0
mediansGd160Di,0.0173781053071077
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.0996037159649165
mediansEr166Di,0
mediansEr167Di,0
mediansEr168Di,0.00371852076213756
mediansTm169Di,0
mediansEr170Di,0.0652393730512816
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.0391230161131155
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.844978897891949
mediansIr193Di,0.926752229942605
raw_mediansTime,12.4983286857605
raw_mediansEvent_length,2.42379212379456
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0221722861751914
raw_mediansLa139Di,0
raw_mediansCe140Di,0
raw_mediansPr141Di,0.196923285722733
raw_mediansNd142Di,0
raw_mediansNd143Di,0.295320883393288
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,0.142074353992939
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,0.905774712562561
raw_mediansEu153Di,0
raw_mediansSm154Di,1.73096930980682
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0.0351436482742429
raw_mediansTb159Di,0
raw_mediansGd160Di,0.0868949592113495
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,0.498842477798462
raw_mediansEr166Di,0
raw_mediansEr167Di,0
raw_mediansEr168Di,0.0185926472768188
raw_mediansTm169Di,0
raw_mediansEr170Di,0.32642836868763
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.19566498696804
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.74590730667114
raw_mediansIr193Di,5.32613492012024
cvsTime,5.93808705516334
cvsEvent_length,9.35118411464047
cvsRh103Di,390.072879582008
cvsIn113Di,492.242486695062
cvsIn115Di,633.763375349854
cvsXe131Di,166.383914395954
cvsCs133Di,387.2097360905
cvsBa138Di,169.736615105833
cvsLa139Di,175.566620307283
cvsCe140Di,331.418521440883
cvsPr141Di,116.271898567609
cvsNd142Di,245.23932881336
cvsNd143Di,100.147362954051
cvsNd144Di,260.742467974149
cvsNd145Di,586.558063017162
cvsNd146Di,207.89841866513
cvsSm147Di,30.1184778429646
cvsNd148Di,283.176377899347
cvsSm149Di,283.245646555741
cvsNd150Di,300.49149947345
cvsEu151Di,200.57210424934
cvsSm152Di,11.6781796755681
cvsEu153Di,256.919138450288
cvsSm154Di,59.4609630024073
cvsGd155Di,211.594346800925
cvsGd156Di,413.646523524236
cvsGd158Di,171.218048838663
cvsTb159Di,281.709746316108
cvsGd160Di,133.402734734087
cvsDy161Di,235.125814252761
cvsDy162Di,440.489743277876
cvsDy163Di,166.821705689227
cvsDy164Di,316.985043801931
cvsHo165Di,83.6638798774644
cvsEr166Di,187.931290503429
cvsEr167Di,290.992141668805
cvsEr168Di,155.863325337051
cvsTm169Di,238.03626777881
cvsEr170Di,113.829100243641
cvsYb171Di,286.142351551903
cvsYb172Di,256.372905195699
cvsYb173Di,222.348559508432
cvsYb174Di,137.168743023729
cvsLu175Di,317.18366270487
cvsYb176Di,173.660650151456
cvsBCKG190Di,407.925898439619
cvsIr191Di,5.40822266044294
cvsIr193Di,4.74883169082557
percenttotal,0.311408889308295
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,1
raw_foldLa139Di,NA
raw_foldCe140Di,NA
raw_foldPr141Di,1
raw_foldNd142Di,NA
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,NA
raw_foldNd146Di,NA
raw_foldSm147Di,1
raw_foldNd148Di,NA
raw_foldSm149Di,NA
raw_foldNd150Di,NA
raw_foldEu151Di,NA
raw_foldSm152Di,1
raw_foldEu153Di,NA
raw_foldSm154Di,1
raw_foldGd155Di,NA
raw_foldGd156Di,NA
raw_foldGd158Di,1
raw_foldTb159Di,NA
raw_foldGd160Di,1
raw_foldDy161Di,NA
raw_foldDy162Di,NA
raw_foldDy163Di,NA
raw_foldDy164Di,NA
raw_foldHo165Di,1
raw_foldEr166Di,NA
raw_foldEr167Di,NA
raw_foldEr168Di,1
raw_foldTm169Di,NA
raw_foldEr170Di,1
raw_foldYb171Di,NA
raw_foldYb172Di,NA
raw_foldYb173Di,NA
raw_foldYb174Di,1
raw_foldLu175Di,NA
raw_foldYb176Di,NA
raw_foldBCKG190Di,NA
raw_foldIr191Di,1
raw_foldIr193Di,1
