,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,21
mediansTime,1.61496937859342
mediansEvent_length,0.485525497569824
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.00639613752466959
mediansLa139Di,0.103034509287146
mediansCe140Di,0
mediansPr141Di,0.530985024262064
mediansNd142Di,0.0874428045019354
mediansNd143Di,0.0274299793615573
mediansNd144Di,0
mediansNd145Di,0.0304579638423244
mediansNd146Di,0
mediansSm147Di,0.404575119077619
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0.0292521778246359
mediansEu151Di,0
mediansSm152Di,0.577906145293986
mediansEu153Di,0
mediansSm154Di,0.749450107372487
mediansGd155Di,0.00203375229111996
mediansGd156Di,0
mediansGd158Di,0.0335261090877428
mediansTb159Di,0.0358929152945126
mediansGd160Di,0.05308546624476
mediansDy161Di,0.0114708500834898
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0.0123483797882424
mediansHo165Di,0.149713095580777
mediansEr166Di,0.0227425043381852
mediansEr167Di,0
mediansEr168Di,0.031025051605216
mediansTm169Di,0
mediansEr170Di,0.371111571508894
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.121689064042843
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.848090091332115
mediansIr193Di,0.936013512587428
raw_mediansTime,12.0720930099487
raw_mediansEvent_length,2.52413749694824
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0319809056818485
raw_mediansLa139Di,0.516084551811218
raw_mediansCe140Di,0
raw_mediansPr141Di,2.78145289421082
raw_mediansNd142Di,0.437771409749985
raw_mediansNd143Di,0.137167096138
raw_mediansNd144Di,0
raw_mediansNd145Di,0.152313366532326
raw_mediansNd146Di,0
raw_mediansSm147Di,2.07851338386536
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0.146281749010086
raw_mediansEu151Di,0
raw_mediansSm152Di,3.05307674407959
raw_mediansEu153Di,0
raw_mediansSm154Di,4.10802459716797
raw_mediansGd155Di,0.010168768465519
raw_mediansGd156Di,0
raw_mediansGd158Di,0.16766194999218
raw_mediansTb159Di,0.179503113031387
raw_mediansGd160Di,0.265552014112473
raw_mediansDy161Di,0.0573555082082748
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0.0617434680461884
raw_mediansHo165Di,0.751365005970001
raw_mediansEr166Di,0.113722324371338
raw_mediansEr167Di,0
raw_mediansEr168Di,0.155150145292282
raw_mediansTm169Di,0
raw_mediansEr170Di,1.89844453334808
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.609948098659515
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.76737642288208
raw_mediansIr193Di,5.39402055740356
cvsTime,6.48512503260368
cvsEvent_length,8.92403290559156
cvsRh103Di,NA
cvsIn113Di,NA
cvsIn115Di,458.257569495584
cvsXe131Di,200.453881272785
cvsCs133Di,NA
cvsBa138Di,144.961841599419
cvsLa139Di,92.1695011920986
cvsCe140Di,366.603391421902
cvsPr141Di,31.5357217510236
cvsNd142Di,87.3829406884939
cvsNd143Di,117.866538441016
cvsNd144Di,176.864594875984
cvsNd145Di,41.1724791373243
cvsNd146Di,140.679912779008
cvsSm147Di,5.0541382976023
cvsNd148Di,178.058191642155
cvsSm149Di,204.269456915404
cvsNd150Di,135.0656211745
cvsEu151Di,165.059144995891
cvsSm152Di,7.54181592998077
cvsEu153Di,171.621685703263
cvsSm154Di,7.29050693639734
cvsGd155Di,156.900748196736
cvsGd156Di,147.319244647096
cvsGd158Di,112.50571133669
cvsTb159Di,108.399221281033
cvsGd160Di,107.122027944001
cvsDy161Di,175.093378374324
cvsDy162Di,193.717113205859
cvsDy163Di,170.62197988614
cvsDy164Di,144.030995626853
cvsHo165Di,73.0495624628141
cvsEr166Di,115.740810347207
cvsEr167Di,429.360175260504
cvsEr168Di,132.468788560675
cvsTm169Di,317.76888091484
cvsEr170Di,34.8224885667557
cvsYb171Di,246.31689632021
cvsYb172Di,205.782131969336
cvsYb173Di,208.49253274543
cvsYb174Di,93.3168855363273
cvsLu175Di,246.24054058669
cvsYb176Di,175.410195654111
cvsBCKG190Di,458.257569495584
cvsIr191Di,5.9244809580876
cvsIr193Di,4.83767795597071
percenttotal,0.0247711616495234
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,1
raw_foldLa139Di,1
raw_foldCe140Di,NA
raw_foldPr141Di,1
raw_foldNd142Di,1
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,1
raw_foldNd146Di,NA
raw_foldSm147Di,1
raw_foldNd148Di,NA
raw_foldSm149Di,NA
raw_foldNd150Di,1
raw_foldEu151Di,NA
raw_foldSm152Di,1
raw_foldEu153Di,NA
raw_foldSm154Di,1
raw_foldGd155Di,1
raw_foldGd156Di,NA
raw_foldGd158Di,1
raw_foldTb159Di,1
raw_foldGd160Di,1
raw_foldDy161Di,1
raw_foldDy162Di,NA
raw_foldDy163Di,NA
raw_foldDy164Di,1
raw_foldHo165Di,1
raw_foldEr166Di,1
raw_foldEr167Di,NA
raw_foldEr168Di,1
raw_foldTm169Di,NA
raw_foldEr170Di,1
raw_foldYb171Di,NA
raw_foldYb172Di,NA
raw_foldYb173Di,NA
raw_foldYb174Di,1
raw_foldLu175Di,NA
raw_foldYb176Di,NA
raw_foldBCKG190Di,NA
raw_foldIr191Di,1
raw_foldIr193Di,1
