,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,42
mediansTime,1.65431490608513
mediansEvent_length,0.457738191617599
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0120113876281909
mediansLa139Di,0.0478129263317676
mediansCe140Di,0
mediansPr141Di,0.0991046624691845
mediansNd142Di,0.00641317075114153
mediansNd143Di,0.109570337024298
mediansNd144Di,0
mediansNd145Di,0.120452529153244
mediansNd146Di,0.00606579377247638
mediansSm147Di,0
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0.000978340325738919
mediansSm152Di,0.270656726715197
mediansEu153Di,0
mediansSm154Di,0.647805675400058
mediansGd155Di,0.00117841253859171
mediansGd156Di,0
mediansGd158Di,0.00467332317728267
mediansTb159Di,0
mediansGd160Di,0.0821305400242896
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.014332407407478
mediansDy164Di,0
mediansHo165Di,0.190202485878985
mediansEr166Di,0
mediansEr167Di,0
mediansEr168Di,0.0267067407906271
mediansTm169Di,0
mediansEr170Di,0.0965940086069592
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0.0213709706407546
mediansYb174Di,0.138968733479315
mediansLu175Di,0
mediansYb176Di,0.0224372191461868
mediansBCKG190Di,0
mediansIr191Di,0.840628158788639
mediansIr193Di,0.921937331461638
raw_mediansTime,12.5956826210022
raw_mediansEvent_length,2.36946845054626
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0600583925843239
raw_mediansLa139Di,0.239157572388649
raw_mediansCe140Di,0
raw_mediansPr141Di,0.496334865689278
raw_mediansNd142Di,0.0320665591862053
raw_mediansNd143Di,0.548948675394058
raw_mediansNd144Di,0
raw_mediansNd145Di,0.60372006893158
raw_mediansNd146Di,0.0303291995078325
raw_mediansSm147Di,0
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0.00489170267246664
raw_mediansSm152Di,1.36986684799194
raw_mediansEu153Di,0
raw_mediansSm154Di,3.47047984600067
raw_mediansGd155Di,0.0058920681476593
raw_mediansGd156Di,0
raw_mediansGd158Di,0.0233667306602001
raw_mediansTb159Di,0
raw_mediansGd160Di,0.411114677786827
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0.0716645903885365
raw_mediansDy164Di,0
raw_mediansHo165Di,0.956766903400421
raw_mediansEr166Di,0
raw_mediansEr167Di,0
raw_mediansEr168Di,0.133550081402063
raw_mediansTm169Di,0
raw_mediansEr170Di,0.483722820878029
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0.106863088905811
raw_mediansYb174Di,0.697083979845047
raw_mediansLu175Di,0
raw_mediansYb176Di,0.112195517867804
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.71595764160156
raw_mediansIr193Di,5.29102182388306
cvsTime,4.178341832668
cvsEvent_length,9.52233094179512
cvsRh103Di,398.160827816241
cvsIn113Di,429.504456798121
cvsIn115Di,409.798434033067
cvsXe131Di,255.406587724493
cvsCs133Di,465.968308562064
cvsBa138Di,132.601639990519
cvsLa139Di,111.777900059355
cvsCe140Di,313.472193343808
cvsPr141Di,89.601160181929
cvsNd142Di,142.793832062036
cvsNd143Di,75.4451194541553
cvsNd144Di,210.039240452841
cvsNd145Di,6.14504287985434
cvsNd146Di,140.966771877186
cvsSm147Di,185.245574949638
cvsNd148Di,209.047029788238
cvsSm149Di,302.707665225564
cvsNd150Di,256.214402472986
cvsEu151Di,155.828741383635
cvsSm152Di,11.8699183313489
cvsEu153Di,182.432432495484
cvsSm154Di,27.6585808398112
cvsGd155Di,159.944807910883
cvsGd156Di,222.185152453238
cvsGd158Di,152.244418841778
cvsTb159Di,244.900034320257
cvsGd160Di,92.3822954277187
cvsDy161Di,174.326703066279
cvsDy162Di,273.581281550085
cvsDy163Di,157.338080428298
cvsDy164Di,139.13219802167
cvsHo165Di,56.073664314325
cvsEr166Di,163.787860536577
cvsEr167Di,183.851220145215
cvsEr168Di,132.748772941684
cvsTm169Di,214.961302308605
cvsEr170Di,93.3718803376928
cvsYb171Di,237.335381019606
cvsYb172Di,200.202398773573
cvsYb173Di,121.851441403313
cvsYb174Di,77.2212570384159
cvsLu175Di,242.132272693776
cvsYb176Di,119.720961548448
cvsBCKG190Di,403.537220464626
cvsIr191Di,5.30262841986206
cvsIr193Di,4.33121550138788
percenttotal,0.0495423232990469
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,1
raw_foldLa139Di,1
raw_foldCe140Di,NA
raw_foldPr141Di,1
raw_foldNd142Di,1
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,1
raw_foldNd146Di,1
raw_foldSm147Di,NA
raw_foldNd148Di,NA
raw_foldSm149Di,NA
raw_foldNd150Di,NA
raw_foldEu151Di,1
raw_foldSm152Di,1
raw_foldEu153Di,NA
raw_foldSm154Di,1
raw_foldGd155Di,1
raw_foldGd156Di,NA
raw_foldGd158Di,1
raw_foldTb159Di,NA
raw_foldGd160Di,1
raw_foldDy161Di,NA
raw_foldDy162Di,NA
raw_foldDy163Di,1
raw_foldDy164Di,NA
raw_foldHo165Di,1
raw_foldEr166Di,NA
raw_foldEr167Di,NA
raw_foldEr168Di,1
raw_foldTm169Di,NA
raw_foldEr170Di,1
raw_foldYb171Di,NA
raw_foldYb172Di,NA
raw_foldYb173Di,1
raw_foldYb174Di,1
raw_foldLu175Di,NA
raw_foldYb176Di,1
raw_foldBCKG190Di,NA
raw_foldIr191Di,1
raw_foldIr193Di,1
