,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,729
mediansTime,1.65501894101308
mediansEvent_length,0.467537962419937
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0131883329633116
mediansLa139Di,0
mediansCe140Di,0
mediansPr141Di,0
mediansNd142Di,0
mediansNd143Di,0.0231511683722065
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0
mediansEu153Di,0
mediansSm154Di,0.199946709455204
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0
mediansTb159Di,0
mediansGd160Di,0
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.0509126862829186
mediansEr166Di,0
mediansEr167Di,0.0802980611149554
mediansEr168Di,0
mediansTm169Di,0
mediansEr170Di,0.0390140676415992
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.016458023164405
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.846603504790865
mediansIr193Di,0.931976485554887
raw_mediansTime,12.6052265167236
raw_mediansEvent_length,2.42379212379456
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0659435763955116
raw_mediansLa139Di,0
raw_mediansCe140Di,0
raw_mediansPr141Di,0
raw_mediansNd142Di,0
raw_mediansNd143Di,0.115766182541847
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,0
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,0
raw_mediansEu153Di,0
raw_mediansSm154Di,1.00640821456909
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0
raw_mediansTb159Di,0
raw_mediansGd160Di,0
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,0.254673421382904
raw_mediansEr166Di,0
raw_mediansEr167Di,0.401921898126602
raw_mediansEr168Di,0
raw_mediansTm169Di,0
raw_mediansEr170Di,0.195119827985764
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.0822938308119774
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.75711154937744
raw_mediansIr193Di,5.36437225341797
cvsTime,4.68834541107412
cvsEvent_length,9.10307331220423
cvsRh103Di,324.631504304457
cvsIn113Di,757.627771489278
cvsIn115Di,711.97616697725
cvsXe131Di,164.380479491621
cvsCs133Di,425.31546400789
cvsBa138Di,156.766630665094
cvsLa139Di,218.091631956831
cvsCe140Di,381.978858662409
cvsPr141Di,191.867927678821
cvsNd142Di,286.841335285692
cvsNd143Di,125.773624340872
cvsNd144Di,419.62020634011
cvsNd145Di,1004.47198461369
cvsNd146Di,247.500666867846
cvsSm147Di,644.433760379767
cvsNd148Di,517.917397392515
cvsSm149Di,383.429076079241
cvsNd150Di,467.613238900712
cvsEu151Di,232.712964430436
cvsSm152Di,184.043012516051
cvsEu153Di,353.151292358235
cvsSm154Di,59.9902134984609
cvsGd155Di,335.418348975026
cvsGd156Di,602.627554974369
cvsGd158Di,181.034287782612
cvsTb159Di,292.00139060047
cvsGd160Di,175.043635489734
cvsDy161Di,308.422837789389
cvsDy162Di,542.963721723237
cvsDy163Di,191.566951651766
cvsDy164Di,324.668206462946
cvsHo165Di,101.201827901195
cvsEr166Di,199.586228921699
cvsEr167Di,16.385043127364
cvsEr168Di,230.317807009793
cvsTm169Di,323.954014065903
cvsEr170Di,113.368599697515
cvsYb171Di,336.500170590832
cvsYb172Di,386.402529220026
cvsYb173Di,257.208814851063
cvsYb174Di,137.174880168119
cvsLu175Di,338.310309425599
cvsYb176Di,217.548026518826
cvsBCKG190Di,495.801462127347
cvsIr191Di,5.55095042534949
cvsIr193Di,4.73645206625309
percenttotal,0.859913182976314
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
