,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,74
mediansTime,1.65185652462337
mediansEvent_length,0.467537962419937
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0
mediansLa139Di,0.176382342324741
mediansCe140Di,0
mediansPr141Di,0.19174501568895
mediansNd142Di,0.192249858869061
mediansNd143Di,0.0532095993514621
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.364669687551201
mediansNd148Di,0
mediansSm149Di,0.000138273577305993
mediansNd150Di,0.181425243204397
mediansEu151Di,0
mediansSm152Di,0.273540658285048
mediansEu153Di,0
mediansSm154Di,0.812037875573575
mediansGd155Di,0.00834769842749084
mediansGd156Di,0
mediansGd158Di,0.0280941004753826
mediansTb159Di,0.287582092878669
mediansGd160Di,0.0323334360539635
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.230428328128117
mediansEr166Di,0.016832058292678
mediansEr167Di,0
mediansEr168Di,0
mediansTm169Di,0
mediansEr170Di,0.271559172949779
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.177941228979728
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.813121868743088
mediansIr193Di,0.905054013849408
raw_mediansTime,12.562406539917
raw_mediansEvent_length,2.42379212379456
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0
raw_mediansLa139Di,0.886502236127853
raw_mediansCe140Di,0
raw_mediansPr141Di,0.964612454175949
raw_mediansNd142Di,0.967183619737625
raw_mediansNd143Di,0.266173556447029
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,1.86403071880341
raw_mediansNd148Di,0
raw_mediansSm149Di,0.00069136789534241
raw_mediansNd150Di,0.912110984325409
raw_mediansEu151Di,0
raw_mediansSm152Di,1.38482350111008
raw_mediansEu153Di,0
raw_mediansSm154Di,4.52136969566345
raw_mediansGd155Di,0.0417389869689941
raw_mediansGd156Di,0
raw_mediansGd158Di,0.140489064157009
raw_mediansTb159Di,1.45784044265747
raw_mediansGd160Di,0.161695905029774
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,1.16236639022827
raw_mediansEr166Di,0.0841642655432224
raw_mediansEr167Di,0
raw_mediansEr168Di,0
raw_mediansTm169Di,0
raw_mediansEr170Di,1.37454640865326
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.894408732652664
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.5286648273468
raw_mediansIr193Di,5.16888356208801
cvsTime,4.73212071583072
cvsEvent_length,9.62596518250048
cvsRh103Di,415.921193662096
cvsIn113Di,860.232526704263
cvsIn115Di,860.232526704263
cvsXe131Di,141.876696377406
cvsCs133Di,579.896492928399
cvsBa138Di,258.115432371197
cvsLa139Di,52.2590001766022
cvsCe140Di,335.283666431246
cvsPr141Di,47.6606903325616
cvsNd142Di,46.2459817322941
cvsNd143Di,96.9021160541755
cvsNd144Di,293.761588817087
cvsNd145Di,654.999093146571
cvsNd146Di,195.333679299713
cvsSm147Di,2.19635531383869
cvsNd148Di,192.771318943309
cvsSm149Di,147.037067925111
cvsNd150Di,68.5560780488798
cvsEu151Di,197.921541901797
cvsSm152Di,6.24096900925358
cvsEu153Di,300.019466619791
cvsSm154Di,7.16723612235791
cvsGd155Di,150.408560829986
cvsGd156Di,266.663841503326
cvsGd158Di,108.598762581688
cvsTb159Di,36.419035076066
cvsGd160Di,102.992096698391
cvsDy161Di,195.526083373948
cvsDy162Di,391.933118770427
cvsDy163Di,167.714101397738
cvsDy164Di,178.503460850314
cvsHo165Di,59.9308854659743
cvsEr166Di,128.93481531803
cvsEr167Di,258.002030398413
cvsEr168Di,172.012947093116
cvsTm169Di,224.967518355358
cvsEr170Di,38.9961647703645
cvsYb171Di,290.466405000192
cvsYb172Di,237.853462153781
cvsYb173Di,222.726115632133
cvsYb174Di,86.09201263238
cvsLu175Di,202.707732736366
cvsYb176Di,185.574285308338
cvsBCKG190Di,356.570779424137
cvsIr191Di,5.36013997893685
cvsIr193Di,4.58081952128026
percenttotal,0.087288855336416
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,NA
raw_foldLa139Di,1
raw_foldCe140Di,NA
raw_foldPr141Di,1
raw_foldNd142Di,1
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,NA
raw_foldNd146Di,NA
raw_foldSm147Di,1
raw_foldNd148Di,NA
raw_foldSm149Di,1
raw_foldNd150Di,1
raw_foldEu151Di,NA
raw_foldSm152Di,1
raw_foldEu153Di,NA
raw_foldSm154Di,1
raw_foldGd155Di,1
raw_foldGd156Di,NA
raw_foldGd158Di,1
raw_foldTb159Di,1
raw_foldGd160Di,1
raw_foldDy161Di,NA
raw_foldDy162Di,NA
raw_foldDy163Di,NA
raw_foldDy164Di,NA
raw_foldHo165Di,1
raw_foldEr166Di,1
raw_foldEr167Di,NA
raw_foldEr168Di,NA
raw_foldTm169Di,NA
raw_foldEr170Di,1
raw_foldYb171Di,NA
raw_foldYb172Di,NA
raw_foldYb173Di,NA
raw_foldYb174Di,1
raw_foldLu175Di,NA
raw_foldYb176Di,NA
raw_foldBCKG190Di,NA
raw_foldIr191Di,1
raw_foldIr193Di,1
