,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,42
mediansTime,1.63285419969145
mediansEvent_length,0.467537962419937
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0108546951230052
mediansLa139Di,0.220379197251265
mediansCe140Di,0
mediansPr141Di,0.235273868740239
mediansNd142Di,0.235265374602801
mediansNd143Di,0.0515169934617318
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.497519078256473
mediansNd148Di,0.0558168236054136
mediansSm149Di,0.00370246797180589
mediansNd150Di,0.224549187799907
mediansEu151Di,0
mediansSm152Di,0.288733305187038
mediansEu153Di,0
mediansSm154Di,0.827965952140083
mediansGd155Di,0.00614299002542018
mediansGd156Di,0
mediansGd158Di,0.0250478649769263
mediansTb159Di,0.290282139013124
mediansGd160Di,0.0326196078804085
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.00350038960838402
mediansDy164Di,0
mediansHo165Di,0.226086866230292
mediansEr166Di,0.0133024336241791
mediansEr167Di,0
mediansEr168Di,0.00973280358634505
mediansTm169Di,0
mediansEr170Di,0.303741453516145
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.117529430327036
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.829360850230828
mediansIr193Di,0.919523238329272
raw_mediansTime,12.3101539611816
raw_mediansEvent_length,2.42379212379456
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0542745664715767
raw_mediansLa139Di,1.11083728075027
raw_mediansCe140Di,0
raw_mediansPr141Di,1.18725562095642
raw_mediansNd142Di,1.18723160028458
raw_mediansNd143Di,0.257699809968472
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,2.59149777889252
raw_mediansNd148Di,0.279229328036308
raw_mediansSm149Di,0.018512386828661
raw_mediansNd150Di,1.13221281766891
raw_mediansEu151Di,0
raw_mediansSm152Di,1.46380931138992
raw_mediansEu153Di,0
raw_mediansSm154Di,4.62932300567627
raw_mediansGd155Di,0.0307151433080435
raw_mediansGd156Di,0
raw_mediansGd158Di,0.125252440571785
raw_mediansTb159Di,1.47188067436218
raw_mediansGd160Di,0.163127705454826
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0.0175019837915897
raw_mediansDy164Di,0
raw_mediansHo165Di,1.14057004451752
raw_mediansEr166Di,0.0665141306817532
raw_mediansEr167Di,0
raw_mediansEr168Di,0.0486647896468639
raw_mediansTm169Di,0
raw_mediansEr170Di,1.54216814041138
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.589030176401138
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.63884115219116
raw_mediansIr193Di,5.27346348762512
cvsTime,5.29135364457562
cvsEvent_length,10.9496002202557
cvsRh103Di,372.880116076968
cvsIn113Di,NA
cvsIn115Di,648.074069840786
cvsXe131Di,162.299996240363
cvsCs133Di,284.878557565581
cvsBa138Di,146.047755402704
cvsLa139Di,52.0690471868839
cvsCe140Di,281.182675154093
cvsPr141Di,48.1201827948623
cvsNd142Di,54.1536792533636
cvsNd143Di,96.5202362705231
cvsNd144Di,302.956570709143
cvsNd145Di,237.935538694167
cvsNd146Di,186.917918542302
cvsSm147Di,3.25218076410093
cvsNd148Di,45.7111179994105
cvsSm149Di,143.69934825623
cvsNd150Di,64.5317346857495
cvsEu151Di,178.478374374065
cvsSm152Di,8.18879637401124
cvsEu153Di,186.759720535591
cvsSm154Di,7.8059058887863
cvsGd155Di,162.531498050764
cvsGd156Di,283.578786642792
cvsGd158Di,117.214748306137
cvsTb159Di,37.5238238317757
cvsGd160Di,133.091368913542
cvsDy161Di,248.044173111739
cvsDy162Di,249.473794355675
cvsDy163Di,149.394667318795
cvsDy164Di,237.212493611262
cvsHo165Di,66.4397688176288
cvsEr166Di,144.864284060305
cvsEr167Di,313.952878037212
cvsEr168Di,161.780188311308
cvsTm169Di,299.321294146966
cvsEr170Di,49.3641096622748
cvsYb171Di,235.918055602805
cvsYb172Di,233.771378389442
cvsYb173Di,198.168005951471
cvsYb174Di,98.4440570287482
cvsLu175Di,194.629272760263
cvsYb176Di,241.049920016635
cvsBCKG190Di,403.970992062586
cvsIr191Di,4.61900642776042
cvsIr193Di,3.90207705055795
percenttotal,0.0495423232990469
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
