,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,19
mediansTime,1.65176451814721
mediansEvent_length,0.491116721277431
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0472375263701196
mediansLa139Di,0.0245576284282205
mediansCe140Di,0
mediansPr141Di,0.092577345942007
mediansNd142Di,0.0195223536923779
mediansNd143Di,0.0869938543803428
mediansNd144Di,0
mediansNd145Di,0.153113879778673
mediansNd146Di,0
mediansSm147Di,0
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0.0217319131256555
mediansSm152Di,0.235270410965386
mediansEu153Di,0
mediansSm154Di,0.51043696594951
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0.024964706168044
mediansTb159Di,0
mediansGd160Di,0
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.0353472471981234
mediansDy164Di,0.00727412395198153
mediansHo165Di,0.146039773877126
mediansEr166Di,0.0194205831534597
mediansEr167Di,0
mediansEr168Di,0.00720099022326272
mediansTm169Di,0
mediansEr170Di,0.0738155399200975
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.0719464350354799
mediansLu175Di,0
mediansYb176Di,0.00206562264146832
mediansBCKG190Di,0
mediansIr191Di,0.862056121798876
mediansIr193Di,0.945100374157649
raw_mediansTime,12.5611610412598
raw_mediansEvent_length,2.55549359321594
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.236275479197502
raw_mediansLa139Di,0.12280048429966
raw_mediansCe140Di,0
raw_mediansPr141Di,0.463548213243484
raw_mediansNd142Di,0.097617968916893
raw_mediansNd143Di,0.435518115758896
raw_mediansNd144Di,0
raw_mediansNd145Di,0.768564224243164
raw_mediansNd146Di,0
raw_mediansSm147Di,0
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0.108668118715286
raw_mediansSm152Di,1.18723440170288
raw_mediansEu153Di,0
raw_mediansSm154Di,2.66446447372437
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0.124836497008801
raw_mediansTb159Di,0
raw_mediansGd160Di,0
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0.17677304148674
raw_mediansDy164Di,0.0363709405064583
raw_mediansHo165Di,0.732797205448151
raw_mediansEr166Di,0.0971090197563171
raw_mediansEr167Di,0
raw_mediansEr168Di,0.036005262285471
raw_mediansTm169Di,0
raw_mediansEr170Di,0.369412958621979
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.360042601823807
raw_mediansLu175Di,0
raw_mediansYb176Di,0.0103281205520034
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.86432933807373
raw_mediansIr193Di,5.46107769012451
cvsTime,5.90081030577566
cvsEvent_length,9.14485672130317
cvsRh103Di,313.516150662448
cvsIn113Di,307.463944527682
cvsIn115Di,364.016798211911
cvsXe131Di,134.053056355439
cvsCs133Di,201.351199783882
cvsBa138Di,72.540478358585
cvsLa139Di,126.470379985918
cvsCe140Di,235.075274399142
cvsPr141Di,98.1509836175114
cvsNd142Di,111.969756692619
cvsNd143Di,78.3991619871733
cvsNd144Di,198.210848185091
cvsNd145Di,11.9866382151918
cvsNd146Di,209.37872640286
cvsSm147Di,254.09517071905
cvsNd148Di,187.566828771215
cvsSm149Di,186.429526262615
cvsNd150Di,287.461619742487
cvsEu151Di,124.122037628637
cvsSm152Di,14.0158260958866
cvsEu153Di,267.768777906138
cvsSm154Di,43.2405024125656
cvsGd155Di,182.293483312085
cvsGd156Di,322.999504612072
cvsGd158Di,129.761260686743
cvsTb159Di,203.798284236676
cvsGd160Di,131.808422874511
cvsDy161Di,215.630731858543
cvsDy162Di,255.410783750706
cvsDy163Di,109.070086198707
cvsDy164Di,133.871776841191
cvsHo165Di,66.5378574468001
cvsEr166Di,156.105976589684
cvsEr167Di,238.778492354919
cvsEr168Di,183.15325809797
cvsTm169Di,211.227210807761
cvsEr170Di,86.3069113246405
cvsYb171Di,189.66271684432
cvsYb172Di,194.707046111017
cvsYb173Di,187.148891349835
cvsYb174Di,118.75023095738
cvsLu175Di,162.213767173787
cvsYb176Di,144.90571883104
cvsBCKG190Di,435.889894354067
cvsIr191Di,5.53240601490676
cvsIr193Di,4.75439751604545
percenttotal,0.0224120033971879
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
