,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,56
mediansTime,1.6551396961893
mediansEvent_length,0.46108947710583
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0.000436370252184177
mediansCs133Di,0
mediansBa138Di,0.0174248931074378
mediansLa139Di,0.0605393762297516
mediansCe140Di,0
mediansPr141Di,0.422999647562023
mediansNd142Di,0.0339118486772868
mediansNd143Di,0.0515068166695545
mediansNd144Di,0
mediansNd145Di,0.102343214332065
mediansNd146Di,0.0164984302025841
mediansSm147Di,0
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0.0169318108293076
mediansSm152Di,0.640282716488
mediansEu153Di,0.000111910129428592
mediansSm154Di,0.624666916317494
mediansGd155Di,0
mediansGd156Di,0.0258207066195084
mediansGd158Di,0.0360117081238196
mediansTb159Di,0
mediansGd160Di,0.0774149949116666
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.147953545644422
mediansEr166Di,0.0135289936851421
mediansEr167Di,0
mediansEr168Di,0.0326188170331211
mediansTm169Di,0
mediansEr170Di,0.143091011722771
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.11489646074075
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.853860253027731
mediansIr193Di,0.940399638075635
raw_mediansTime,12.6068654060364
raw_mediansEvent_length,2.38801121711731
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0.00218185153789818
raw_mediansCs133Di,0
raw_mediansBa138Di,0.0871288776397705
raw_mediansLa139Di,0.302881836891174
raw_mediansCe140Di,0
raw_mediansPr141Di,2.17878186702728
raw_mediansNd142Di,0.169593445956707
raw_mediansNd143Di,0.257648393511772
raw_mediansNd144Di,0
raw_mediansNd145Di,0.512609839439392
raw_mediansNd146Di,0.0824958942830563
raw_mediansSm147Di,0
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0.084663100540638
raw_mediansSm152Di,3.42468869686127
raw_mediansEu153Di,0.000559550651814789
raw_mediansSm154Di,3.33051431179047
raw_mediansGd155Di,0
raw_mediansGd156Di,0.129117954522371
raw_mediansGd158Di,0.180097877979279
raw_mediansTb159Di,0
raw_mediansGd160Di,0.387461736798286
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,0.742469638586044
raw_mediansEr166Di,0.0676470920443535
raw_mediansEr167Di,0
raw_mediansEr168Di,0.163123093545437
raw_mediansTm169Di,0
raw_mediansEr170Di,0.717901885509491
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.575747162103653
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.8073194026947
raw_mediansIr193Di,5.4263334274292
cvsTime,4.6491739914461
cvsEvent_length,10.029292718557
cvsRh103Di,280.56799117902
cvsIn113Di,335.946086645225
cvsIn115Di,552.987466042385
cvsXe131Di,147.421091262501
cvsCs133Di,452.160992921133
cvsBa138Di,165.109875607636
cvsLa139Di,98.1181485967139
cvsCe140Di,427.068091948444
cvsPr141Di,49.5627212531841
cvsNd142Di,125.112319138502
cvsNd143Di,91.3912532613781
cvsNd144Di,206.681984735566
cvsNd145Di,6.74614510504371
cvsNd146Di,138.275659876998
cvsSm147Di,205.401072484761
cvsNd148Di,178.165837117069
cvsSm149Di,207.422393475278
cvsNd150Di,206.711394995286
cvsEu151Di,135.463172709992
cvsSm152Di,4.25079159796984
cvsEu153Di,198.636069475018
cvsSm154Di,21.5062638192358
cvsGd155Di,175.539901239375
cvsGd156Di,125.997396603632
cvsGd158Di,119.423166795171
cvsTb159Di,145.147388666488
cvsGd160Di,81.6756972796498
cvsDy161Di,188.928212454073
cvsDy162Di,189.068795244756
cvsDy163Di,206.170972523911
cvsDy164Di,141.295111813751
cvsHo165Di,59.8035593684807
cvsEr166Di,128.556768867842
cvsEr167Di,234.866656368467
cvsEr168Di,109.00573938132
cvsTm169Di,269.980539914423
cvsEr170Di,91.7027196216398
cvsYb171Di,206.649221677339
cvsYb172Di,225.876618470273
cvsYb173Di,209.48461612737
cvsYb174Di,81.5714479806851
cvsLu175Di,196.635955259856
cvsYb176Di,139.743582829526
cvsBCKG190Di,354.408845542925
cvsIr191Di,4.47350151062698
cvsIr193Di,3.89482358992483
percenttotal,0.0660564310653959
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,1
raw_foldCs133Di,NA
raw_foldBa138Di,1
raw_foldLa139Di,1
raw_foldCe140Di,NA
raw_foldPr141Di,1
raw_foldNd142Di,1
