,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,262
mediansTime,1.63865464987895
mediansEvent_length,0.46108947710583
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0
mediansLa139Di,0.0246477471359971
mediansCe140Di,0
mediansPr141Di,0.346698734483887
mediansNd142Di,0.0305481886270388
mediansNd143Di,0.0664925024556651
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.0323031226050234
mediansNd148Di,0
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0
mediansSm152Di,0.520600216796023
mediansEu153Di,0
mediansSm154Di,0.593289776139902
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0.016483736615069
mediansTb159Di,0
mediansGd160Di,0.0320600913029951
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0
mediansHo165Di,0.125693715203437
mediansEr166Di,0.0369717481911123
mediansEr167Di,0
mediansEr168Di,0.0302211631106976
mediansTm169Di,0
mediansEr170Di,0.212694101482799
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.0909637002952976
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.839360655073302
mediansIr193Di,0.922346316566135
raw_mediansTime,12.3849940299988
raw_mediansEvent_length,2.38801121711731
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0
raw_mediansLa139Di,0.123251214623451
raw_mediansCe140Di,0
raw_mediansPr141Di,1.7684308886528
raw_mediansNd142Di,0.152764700353146
raw_mediansNd143Di,0.332707554101944
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,0.16154370456934
raw_mediansNd148Di,0
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0
raw_mediansSm152Di,2.72218430042267
raw_mediansEu153Di,0
raw_mediansSm154Di,3.14356565475464
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0.0824224166572094
raw_mediansTb159Di,0
raw_mediansGd160Di,0.160327918827534
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0
raw_mediansHo165Di,0.630124747753143
raw_mediansEr166Di,0.184900864958763
raw_mediansEr167Di,0
raw_mediansEr168Di,0.151128828525543
raw_mediansTm169Di,0
raw_mediansEr170Di,1.07151132822037
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.455445989966393
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.70725035667419
raw_mediansIr193Di,5.29399991035461
cvsTime,6.85306808261416
cvsEvent_length,9.54609158249713
cvsRh103Di,369.720190406706
cvsIn113Di,603.049873126422
cvsIn115Di,617.353167726139
cvsXe131Di,169.850639800191
cvsCs133Di,356.371711618577
cvsBa138Di,174.25474792057
cvsLa139Di,131.662714590968
cvsCe140Di,307.577042015509
cvsPr141Di,59.1119474803582
cvsNd142Di,119.994938134403
cvsNd143Di,92.2096259591644
cvsNd144Di,233.718682227609
cvsNd145Di,596.038618614755
cvsNd146Di,182.420766060589
cvsSm147Di,25.2609254411464
cvsNd148Di,238.753348118623
cvsSm149Di,231.34634891541
cvsNd150Di,216.701426928512
cvsEu151Di,159.928011559904
cvsSm152Di,2.8483313601472
cvsEu153Di,191.010841149285
cvsSm154Di,21.8380009701842
cvsGd155Di,210.853486447433
cvsGd156Di,182.659871513689
cvsGd158Di,133.617709909374
cvsTb159Di,191.070222346336
cvsGd160Di,117.212513029314
cvsDy161Di,226.488671380111
cvsDy162Di,341.274522459831
cvsDy163Di,177.436545484869
cvsDy164Di,187.463854660385
cvsHo165Di,67.5082203891311
cvsEr166Di,110.3775298492
cvsEr167Di,244.837183776417
cvsEr168Di,168.620752246833
cvsTm169Di,230.420718854546
cvsEr170Di,78.1568395503558
cvsYb171Di,236.089055811191
cvsYb172Di,271.250097094163
cvsYb173Di,200.111766790085
cvsYb174Di,88.4998449253118
cvsLu175Di,227.245896772828
cvsYb176Di,173.10688125334
cvsBCKG190Di,414.868446840151
cvsIr191Di,5.52175426425919
cvsIr193Di,4.8443830532355
percenttotal,0.309049731055959
percenttotalratiolog,0
foldTime,0
foldEvent_length,0
foldRh103Di,0
foldIn113Di,0
foldIn115Di,0
foldXe131Di,0
foldCs133Di,0
foldBa138Di,0
foldLa139Di,0
foldCe140Di,0
foldPr141Di,0
foldNd142Di,0
foldNd143Di,0
foldNd144Di,0
foldNd145Di,0
foldNd146Di,0
foldSm147Di,0
foldNd148Di,0
foldSm149Di,0
foldNd150Di,0
foldEu151Di,0
foldSm152Di,0
foldEu153Di,0
foldSm154Di,0
foldGd155Di,0
foldGd156Di,0
foldGd158Di,0
foldTb159Di,0
foldGd160Di,0
foldDy161Di,0
foldDy162Di,0
foldDy163Di,0
foldDy164Di,0
foldHo165Di,0
foldEr166Di,0
foldEr167Di,0
foldEr168Di,0
foldTm169Di,0
foldEr170Di,0
foldYb171Di,0
foldYb172Di,0
foldYb173Di,0
foldYb174Di,0
foldLu175Di,0
foldYb176Di,0
foldBCKG190Di,0
foldIr191Di,0
foldIr193Di,0
raw_foldTime,1
raw_foldEvent_length,1
raw_foldRh103Di,NA
raw_foldIn113Di,NA
raw_foldIn115Di,NA
raw_foldXe131Di,NA
raw_foldCs133Di,NA
raw_foldBa138Di,NA
raw_foldLa139Di,1
raw_foldCe140Di,NA
raw_foldPr141Di,1
raw_foldNd142Di,1
raw_foldNd143Di,1
raw_foldNd144Di,NA
raw_foldNd145Di,NA
raw_foldNd146Di,NA
raw_foldSm147Di,1
raw_foldNd148Di,NA
raw_foldSm149Di,NA
raw_foldNd150Di,NA
raw_foldEu151Di,NA
raw_foldSm152Di,1
raw_foldEu153Di,NA
raw_foldSm154Di,1
raw_foldGd155Di,NA
raw_foldGd156Di,NA
raw_foldGd158Di,1
raw_foldTb159Di,NA
raw_foldGd160Di,1
raw_foldDy161Di,NA
raw_foldDy162Di,NA
raw_foldDy163Di,NA
raw_foldDy164Di,NA
raw_foldHo165Di,1
raw_foldEr166Di,1
raw_foldEr167Di,NA
raw_foldEr168Di,1
raw_foldTm169Di,NA
raw_foldEr170Di,1
raw_foldYb171Di,NA
raw_foldYb172Di,NA
