,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,54
mediansTime,1.66296838657643
mediansEvent_length,0.46108947710583
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0216065646060965
mediansLa139Di,0.239626772004626
mediansCe140Di,0
mediansPr141Di,0.191617101029514
mediansNd142Di,0.171685447294705
mediansNd143Di,0.0400970711640518
mediansNd144Di,0
mediansNd145Di,0.0379041113713496
mediansNd146Di,0.00240338840973627
mediansSm147Di,0.396281643190349
mediansNd148Di,0.0639533994623288
mediansSm149Di,0
mediansNd150Di,0.163149804324811
mediansEu151Di,0
mediansSm152Di,0.281416959099376
mediansEu153Di,0
mediansSm154Di,0.838608593071125
mediansGd155Di,0.0323324955317533
mediansGd156Di,0
mediansGd158Di,0.029137492952709
mediansTb159Di,0.315902328494549
mediansGd160Di,0.0394230977515405
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.0279599864395774
mediansDy164Di,0
mediansHo165Di,0.255207148797819
mediansEr166Di,0.0248311051215346
mediansEr167Di,0
mediansEr168Di,0.00682624296072336
mediansTm169Di,0
mediansEr170Di,0.251690441569043
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.120700883202137
mediansLu175Di,0
mediansYb176Di,0.00176241275052778
mediansBCKG190Di,0
mediansIr191Di,0.840979385425825
mediansIr193Di,0.933000709301718
raw_mediansTime,12.713427066803
raw_mediansEvent_length,2.38801121711731
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.108041953295469
raw_mediansLa139Di,1.20964866876602
raw_mediansCe140Di,0
raw_mediansPr141Di,0.963959693908691
raw_mediansNd142Di,0.8626509308815
raw_mediansNd143Di,0.200539089739323
raw_mediansNd144Di,0
raw_mediansNd145Di,0.189565941691399
raw_mediansNd146Di,0.0120169539004564
raw_mediansSm147Di,2.03367674350739
raw_mediansNd148Di,0.319985941052437
raw_mediansSm149Di,0
raw_mediansNd150Di,0.819380879402161
raw_mediansEu151Di,0
raw_mediansSm152Di,1.42573094367981
raw_mediansEu153Di,0
raw_mediansSm154Di,4.70209527015686
raw_mediansGd155Di,0.161690957844257
raw_mediansGd156Di,0
raw_mediansGd158Di,0.145708411931992
raw_mediansTb159Di,1.6059438586235
raw_mediansGd160Di,0.197166793048382
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0.139818295836449
raw_mediansDy164Di,0
raw_mediansHo165Di,1.28998345136642
raw_mediansEr166Di,0.124168425798416
raw_mediansEr167Di,0
raw_mediansEr168Di,0.0341314803808928
raw_mediansTm169Di,0
raw_mediansEr170Di,1.27180403470993
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0
raw_mediansYb174Di,0.604973763227463
raw_mediansLu175Di,0
raw_mediansYb176Di,0.00881208200007677
raw_mediansBCKG190Di,0
raw_mediansIr191Di,4.71837210655212
raw_mediansIr193Di,5.37188792228699
cvsTime,7.06874894924711
cvsEvent_length,8.8177779133412
cvsRh103Di,303.368749185965
cvsIn113Di,734.846922834953
cvsIn115Di,734.846922834953
cvsXe131Di,171.985742604568
cvsCs133Di,448.351067392613
cvsBa138Di,128.677165715235
cvsLa139Di,40.3535627987668
cvsCe140Di,272.750701642213
cvsPr141Di,49.6618663638827
cvsNd142Di,57.8581085379571
cvsNd143Di,101.291938305049
cvsNd144Di,234.048853185523
cvsNd145Di,30.7547915843898
cvsNd146Di,144.358538811708
cvsSm147Di,6.37561134418944
cvsNd148Di,65.4226574775503
cvsSm149Di,180.769673803707
cvsNd150Di,75.4287583655079
cvsEu151Di,177.950857475683
cvsSm152Di,14.4607783113632
cvsEu153Di,221.358201724116
cvsSm154Di,5.75745386729641
cvsGd155Di,105.533898766937
cvsGd156Di,208.282685192992
cvsGd158Di,113.416057285936
cvsTb159Di,48.2044212540418
cvsGd160Di,111.548798188402
cvsDy161Di,148.244994182747
cvsDy162Di,226.419179081506
cvsDy163Di,119.916566810457
cvsDy164Di,223.54137270554
cvsHo165Di,53.3339464186577
cvsEr166Di,121.970926902541
cvsEr167Di,246.152903428195
cvsEr168Di,139.483471213962
cvsTm169Di,272.851763900413
cvsEr170Di,47.4896390450047
cvsYb171Di,298.860400723287
cvsYb172Di,301.16327314072
cvsYb173Di,237.902712563071
cvsYb174Di,95.010253372447
cvsLu175Di,192.717527804077
cvsYb176Di,171.59767909143
