,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,1
mediansTime,1.67829046386989
mediansEvent_length,0.44013918266775
mediansRh103Di,0.0244544152364582
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0.0452396438721572
mediansLa139Di,0.0398781692468103
mediansCe140Di,0.0429740883995856
mediansPr141Di,0.437240833723934
mediansNd142Di,0
mediansNd143Di,0.0919674527997259
mediansNd144Di,0.114355782252647
mediansNd145Di,0.109588222730606
mediansNd146Di,0.0412519271286151
mediansSm147Di,0.0904505582884118
mediansNd148Di,0.0881637432891723
mediansSm149Di,0
mediansNd150Di,0
mediansEu151Di,0.0385869374731617
mediansSm152Di,1.00042898872246
mediansEu153Di,0
mediansSm154Di,0.573968909618718
mediansGd155Di,0.101295092858624
mediansGd156Di,0
mediansGd158Di,0.126783488301648
mediansTb159Di,0
mediansGd160Di,0.0816578016817859
mediansDy161Di,0.0455284855061824
mediansDy162Di,0
mediansDy163Di,0
mediansDy164Di,0.00679582416422033
mediansHo165Di,1.04810204421553
mediansEr166Di,0.2989749142499
mediansEr167Di,0.126134144885467
mediansEr168Di,0.18702550891226
mediansTm169Di,0.033344169267666
mediansEr170Di,0.132734885697836
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0.0367825798239395
mediansYb174Di,0.0234122225862315
mediansLu175Di,0
mediansYb176Di,0
mediansBCKG190Di,0
mediansIr191Di,0.900479453040871
mediansIr193Di,0.979900838720056
raw_mediansTime,12.9242458343506
raw_mediansEvent_length,2.27244138717651
raw_mediansRh103Di,0.122284263372421
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0.226275384426117
raw_mediansLa139Di,0.199443697929382
raw_mediansCe140Di,0.214936584234238
raw_mediansPr141Di,2.25653266906738
raw_mediansNd142Di,0
raw_mediansNd143Di,0.460485756397247
raw_mediansNd144Di,0.573025941848755
raw_mediansNd145Di,0.549038529396057
raw_mediansNd146Di,0.206318140029907
raw_mediansSm147Di,0.452869713306427
raw_mediansNd148Di,0.441390007734299
raw_mediansSm149Di,0
raw_mediansNd150Di,0
raw_mediansEu151Di,0.192982569336891
raw_mediansSm152Di,5.87931632995605
raw_mediansEu153Di,0
raw_mediansSm154Di,3.03003430366516
raw_mediansGd155Di,0.507342040538788
raw_mediansGd156Di,0
raw_mediansGd158Di,0.635617077350616
raw_mediansTb159Di,0
raw_mediansGd160Di,0.408742904663086
raw_mediansDy161Di,0.227721080183983
raw_mediansDy162Di,0
raw_mediansDy163Di,0
raw_mediansDy164Di,0.033979382365942
raw_mediansHo165Di,6.254075050354
raw_mediansEr166Di,1.51724445819855
raw_mediansEr167Di,0.632344365119934
raw_mediansEr168Di,0.940588653087616
raw_mediansTm169Di,0.166751742362976
raw_mediansEr170Di,0.665624976158142
raw_mediansYb171Di,0
raw_mediansYb172Di,0
raw_mediansYb173Di,0.183954373002052
raw_mediansYb174Di,0.117071807384491
raw_mediansLu175Di,0
raw_mediansYb176Di,0
raw_mediansBCKG190Di,0
raw_mediansIr191Di,5.13601970672607
raw_mediansIr193Di,5.72210931777954
cvsTime,NA
cvsEvent_length,NA
cvsRh103Di,NA
cvsIn113Di,NA
cvsIn115Di,NA
