,hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave
count,42
mediansTime,1.65096643095273
mediansEvent_length,0.46108947710583
mediansRh103Di,0
mediansIn113Di,0
mediansIn115Di,0
mediansXe131Di,0
mediansCs133Di,0
mediansBa138Di,0
mediansLa139Di,0.0782645253989792
mediansCe140Di,0
mediansPr141Di,0.266388556489992
mediansNd142Di,0.109134737060598
mediansNd143Di,0.0779358647540815
mediansNd144Di,0
mediansNd145Di,0
mediansNd146Di,0
mediansSm147Di,0.223989576225357
mediansNd148Di,0.00111597590624758
mediansSm149Di,0
mediansNd150Di,0.0407610069286745
mediansEu151Di,0.000227336810519524
mediansSm152Di,0.420396337878831
mediansEu153Di,0
mediansSm154Di,0.717914448834626
mediansGd155Di,0
mediansGd156Di,0
mediansGd158Di,0.0203697474951181
mediansTb159Di,0.0861684821264683
mediansGd160Di,0.0154804520534654
mediansDy161Di,0
mediansDy162Di,0
mediansDy163Di,0.0148487239341529
mediansDy164Di,0
mediansHo165Di,0.167365500389584
mediansEr166Di,0.0375928878074046
mediansEr167Di,0
mediansEr168Di,0.0161886988641051
mediansTm169Di,0
mediansEr170Di,0.292858892409609
mediansYb171Di,0
mediansYb172Di,0
mediansYb173Di,0
mediansYb174Di,0.111739633577571
mediansLu175Di,0
mediansYb176Di,0.000437433030534467
mediansBCKG190Di,0
mediansIr191Di,0.838535828536267
mediansIr193Di,0.928310997972121
raw_mediansTime,12.5503873825073
raw_mediansEvent_length,2.38801121711731
raw_mediansRh103Di,0
raw_mediansIn113Di,0
raw_mediansIn115Di,0
raw_mediansXe131Di,0
raw_mediansCs133Di,0
raw_mediansBa138Di,0
raw_mediansLa139Di,0.391722321510315
raw_mediansCe140Di,0
raw_mediansPr141Di,1.34775871038437
raw_mediansNd142Di,0.546759754419327
raw_mediansNd143Di,0.39007394015789
raw_mediansNd144Di,0
raw_mediansNd145Di,0
raw_mediansNd146Di,0
raw_mediansSm147Di,1.12933641672134
raw_mediansNd148Di,0.00557988416403532
raw_mediansSm149Di,0
raw_mediansNd150Di,0.203861474990845
raw_mediansEu151Di,0.00113668409176171
raw_mediansSm152Di,2.16444659233093
raw_mediansEu153Di,0
raw_mediansSm154Di,3.90612864494324
raw_mediansGd155Di,0
raw_mediansGd156Di,0
raw_mediansGd158Di,0.101855780929327
raw_mediansTb159Di,0.431389689445496
raw_mediansGd160Di,0.0774053521454334
raw_mediansDy161Di,0
raw_mediansDy162Di,0
raw_mediansDy163Di,0.0742465611547232
