"name","hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave"
1,250.218108161396
2,275.033989180146
3,564.457495941703
4,400
5,251.056111133206
6,269.88136542029
7,381.261263947546
8,482.138404711256
9,308.177931228885
10,295.90423678009
11,301.337929687985
12,238.533694567087
13,313.158211045276
14,246.071726210065
15,220.214583652097
16,360.90869543922
17,228.982998206108
18,364.88138478808
19,304.748223846931
20,267.039922583015
21,260.61202329761
22,314.939275416055
23,241.539551789901
24,249.473794355675
25,261.723603667464
26,254.610866454317
27,345.421478534929
28,227.43961761143
29,310.548175225406
30,283.037670314534
31,324.740860435609
32,396.757149730689
33,285.418266572575
34,313.413064974192
35,298.673469279462
36,276.545796972919
37,277.393328619903
38,298.769505110499
39,226.419179081506
40,294.28637995084
41,398.19828853723
42,342.397479488329
43,291.369913632881
44,351.565505567882
45,424.430704926721
46,242.667185340316
47,357.828446033979
48,265.780834763914
49,435.123128875095
50,310.723273144006
51,346.932868597371
52,391.933118770427
53,250.487010900537
54,318.498611919699
55,193.717113205859
56,361.890132300253
57,235.775227643766
58,285.090861680811
59,382.121219109048
60,306.496376694391
61,365.490753618108
62,334.295383390676
63,411.186585651021
64,325.436493097488
65,327.728402450417
66,400
67,297.348574598346
68,285.236251139988
69,360.555127546399
70,207.83138455043
71,368.532000461768
72,276.929652861119
73,544.255911181648
74,314.241198570934
75,367.108030231992
76,319.632886536134
77,368.077620786508
78,357.798809141187
79,NA
80,501.130203400703
81,554.661096889323
82,368.412397138114
83,401.917609071956
84,469.235471117815
85,304.706766394304
86,451.540565511597
87,213.948314370982
88,363.99694671733
89,419.866696607365
90,281.901093638623
91,335.847180149655
92,329.928686263779
93,313.569021395484
94,207.923138014496
95,285.440161985635
96,200.905996970498
97,221.998540506997
98,305.569071187464
99,303.624805236365
100,302.564292013021
101,285.356802707864
102,261.653483784349
103,383.501776207417
104,325.217070643482
105,268.996962870591
106,196.350558411214
107,344.051208798329
108,302.186132589358
109,263.286020279178
110,394.135631490068
111,345.479159921386
112,289.957657888104
113,384.430841521933
114,352.20255237932
115,397.508157719601
116,271.201597486549
117,472.946475655805
118,447.213595499958
119,360.512998988396
120,351.250310396371
121,253.301880276129
122,281.048952464561
123,198.393754212379
124,367.699065247024
125,291.075172949481
126,314.49143052125
127,296.733263030747
128,347.537055112471
129,381.351400759111
130,295.403855535893
131,462.479545151366
132,308.9732941485
133,370.645582530035
134,319.254598758007
135,260.278741384016
136,277.918386810042
137,328.696659849168
138,422.074569716862
139,292.520726656625
140,215.145662833241
141,466.178800688319
142,471.896712890534
143,456.322903925356
144,300.007494716585
145,285.668047687514
146,365.571488247687
147,216.255081071737
148,326.108835101067
149,263.682010890214
150,251.304016753959
151,219.672645336249
152,282.842712474619
153,422.23643630082
154,176.341146266553
155,272.201449314017
156,266.97059390098
157,323.682485762974
158,296.773091885577
159,386.177382557993
160,465.122051321659
161,362.064785356691
162,260.756239065709
163,249.177140614633
164,258.965851348004
165,315.7540144919
166,NA
167,338.51553932727
168,301.638407149104
169,184.546685249081
170,258.861632817656
171,268.848781920443
172,433.994783601378
173,467.714248758082
174,467.6111904953
175,426.269855791324
176,465.583679645877
177,431.553963727969
178,351.924109271736
179,493.911667969295
180,442.148660062348
181,327.45562813104
182,409.606088582657
183,484.720245006473
184,422.563508747715
185,318.406920145395
186,315.431913810228
187,322.590294719602
188,498.749916327159
189,368.825968198642
190,347.512255374008
191,313.434642954745
192,538.579183366674
193,497.00956237094
194,315.173539315402
195,NA
196,313.611744248663
197,335.529946666071
198,215.189237300676
199,314.934071486152
200,216.633789938595
201,303.629792357852
202,616.6526522968
203,317.702035581466
204,419.779274813962
205,401.959893837883
206,494.774432951232
207,326.867395991743
208,278.023429422531
209,366.350758306038
210,295.660242076221
211,258.702800805123
212,351.343096425704
213,435.889894354067
214,636.370628366572
215,430.280689057067
216,255.410783750706
217,695.641276094956
218,314.657308582582
219,233.330014783974
220,383.681041641213
221,299.072116908238
222,355.812656254664
223,517.498227501597
224,528.686311535674
225,267.117688781093
226,437.281723309535
227,349.111455510581
228,575.917905038998
229,473.600334763827
230,560.4931679852
231,542.963721723237
232,411.399663010492
233,512.405705942398
234,458.650668045399
235,602.314167308917
236,433.761256900065
237,459.574857478589
238,508.091168308931
239,422.966366798002
