"name","hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave"
1,54.7578087644781
2,49.4807636949982
3,58.5874669021481
4,79.4033472593773
5,65.4953708455281
6,76.2925017372973
7,112.077455387293
8,86.6234995360118
9,81.7106942783918
10,75.1773091019712
11,78.4063929978317
12,75.7507701902642
13,74.7252588492036
14,71.5932478947534
15,28.5581931823962
16,36.3115067522549
17,44.542949021037
18,47.1636112389209
19,49.8065473651661
20,39.863927270435
21,40.8466531885657
22,57.4853796725597
23,31.9454061204375
24,52.0690471868839
25,42.5259384018921
26,57.6422270529373
27,53.5794899930157
28,52.0683086973222
29,54.1971147155499
30,42.2956867595055
31,48.9000694004762
32,61.9076578906607
33,50.1179779795977
34,63.5009615894767
35,61.7348688338261
36,55.5914660801272
37,52.9519648639731
38,45.7757359053121
39,40.3535627987668
40,51.9078735413427
41,52.3708650878123
42,52.0146314677852
43,45.9995312444923
44,48.4119785444783
45,48.9401623860316
46,52.8383917797256
47,38.6065789829125
48,57.5807739417241
49,44.5499320185116
50,52.3343295766081
51,57.0719328331042
52,52.2590001766022
53,43.3825348287748
54,77.5469362767312
55,92.1695011920986
56,93.7047973509934
57,64.7485024705164
58,62.6726554180621
59,70.4852979424198
60,66.3521818461762
61,53.5098849891406
62,47.7346804802163
63,68.2242065714215
64,67.6789658983476
65,69.0322252660964
66,53.1126689322517
67,59.6969524622868
68,54.7182921648006
69,48.3765828253747
70,60.2488916333817
71,38.4121564744888
72,56.8900053405192
73,51.8434721625073
74,53.8655431159425
75,75.3664379126594
76,49.7854055564952
77,40.9533144884
78,49.3436890500941
79,39.1781742716179
80,54.8134790403645
81,60.6605586083938
82,40.5150042656684
83,63.6131261378706
84,54.8600451659656
85,107.722631296091
86,112.306710899575
87,111.282622085919
88,104.147815128304
89,81.4904362277799
90,134.699486595288
91,82.1274856802368
92,88.4212993729999
93,71.4517801173156
94,61.539720807966
95,97.0078115075473
96,63.1123299741887
97,50.3730861346392
98,55.737236864549
99,53.0354355744934
100,43.1636686356954
101,59.343090352968
102,51.261348023197
103,53.8950876286116
104,52.9400644741589
105,48.0732746624138
106,100.702861383693
107,39.183751285511
108,62.9079414241735
109,66.6530067887293
110,51.3838473291398
111,63.1676184070084
112,74.9225602417216
113,57.2728484122258
114,62.7383411492864
115,53.9600138811033
116,74.0612023821938
117,55.4899327049951
118,69.6596022475997
119,52.5426247163195
120,58.4062263964486
121,57.9865789241071
122,60.2946145771417
123,52.4295742945145
124,52.1265923434439
125,54.8404482684702
126,52.5334488531971
127,76.0131467261636
128,63.4339653428318
129,59.5158149879192
130,62.3966089233241
131,56.1599622825279
132,72.2070600064623
133,61.0088213202686
134,60.2745233826142
135,48.2175004045452
136,43.898145914878
137,46.1168243122174
138,63.1283184963085
139,69.3222274044342
140,40.3101339779106
141,51.643882329905
142,207.712389927748
143,214.012883610932
144,242.744153520279
145,242.310605665791
146,227.108124358645
147,135.137945537634
148,160.246179136992
149,151.507846849047
150,138.781707958607
151,128.372164863699
152,NA
153,211.182595040066
154,245.80964116172
155,185.046054779205
156,193.418122807499
157,275.820557953555
158,192.464686415733
159,218.343999752516
160,209.538676539758
161,173.122793894362
162,189.023925785083
163,149.002502394757
164,151.411659411086
165,173.28426006253
166,181.948852339458
167,184.356855244288
168,168.279795067964
169,114.373195302101
