"name","hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave"
1,112.54822870999
2,169.538331466138
3,104.35787751666
4,174.410489586667
5,119.825035444752
6,141.168944651064
7,138.5011572368
8,131.72867036077
9,112.671246812559
10,33.3990297540792
11,115.985250730372
12,180.155351506417
13,139.634688641206
14,22.6741190362341
15,149.792984693189
16,36.9319209851671
17,110.232766871632
18,32.3115849121744
19,155.648129100856
20,168.380261627532
21,106.670197568482
22,130.156600189354
23,28.0389344521337
24,45.7111179994105
25,191.77495904799
26,21.5438896902184
27,67.5176514312967
28,110.433846024158
29,87.9892664104868
30,27.9495482884804
31,172.144044305623
32,161.941450310765
33,139.051287305446
34,159.429190230274
35,172.941537722003
36,29.2388950602436
37,189.774433601774
38,35.3671864559992
39,65.4226574775503
40,214.080820020687
41,127.282307077552
42,32.9600803798015
43,27.7076517221009
44,139.169317363605
45,222.74547120406
46,135.917247018518
47,18.3772912532325
48,18.5564593946172
49,24.0995998057706
50,180.897726937294
51,185.407283550904
52,192.771318943309
53,19.5100834201263
54,139.543937726633
55,178.058191642155
56,27.1244364141898
57,138.142874457292
58,128.717145493106
59,35.024659550545
60,89.1861814955247
61,27.4309521092844
62,120.529904898513
63,33.359147632848
64,116.023909925008
65,148.325445227482
66,131.112019871984
67,130.355597374906
68,140.844119190451
69,25.6814747182754
70,89.3512178585373
71,25.7032682321498
72,16.9884328821485
73,29.4258857077932
74,23.2917569286512
75,98.4557220292524
76,23.0684590533222
77,164.234593787366
78,127.190047467504
79,111.842640565087
80,271.570392308198
81,134.509999669181
82,29.6226350103457
83,22.0232302175255
84,152.719401133681
85,183.521330298298
86,149.160862165471
87,231.926129113844
88,184.461569102398
89,159.575424777125
90,37.4466097458925
91,193.517328626455
92,35.3299410836004
93,159.52901393513
94,30.067313266015
95,179.479111053314
96,145.142010275628
97,295.964365735847
98,180.150659602225
99,176.221886332748
100,26.0543053573497
101,28.2621695575868
102,143.835894570491
103,25.9339868206043
104,156.623717322211
105,33.1754617195835
106,128.831789217633
107,231.271450952248
108,207.392390921581
109,205.158803412166
110,226.125026214653
111,153.841529588076
112,132.430448528096
113,24.9475729302564
114,33.8290811144692
115,156.347928821239
116,172.287421662874
117,200.770296759266
118,23.6985709395305
119,158.903206633346
120,198.161169868671
121,208.693821813454
122,205.486833893841
123,135.174543202256
124,27.959247165173
125,17.5201539804382
126,28.3531728129666
127,149.94469896333
128,220.356196321263
129,23.8051831510499
130,35.1790895497038
131,187.651096433393
132,177.455872814379
133,152.87758708037
134,34.650927577227
135,32.7773966472596
136,24.9712488403738
137,23.7183950642529
138,184.8015137281
139,174.304411858517
140,217.36267465167
141,159.460909230352
142,244.462075158763
143,461.513076406631
144,32.9675237963246
145,419.855190652768
146,404.618527269317
147,180.999195583993
148,357.084336114034
149,248.939515523361
150,237.760594840408
151,174.318729511695
152,112.976506132775
153,244.324260571041
154,16.1648933088375
155,12.5412802877258
156,9.7412686127095
157,9.49381499949459
158,11.8901556136199
159,21.0534954558454
160,11.2530861009963
161,8.90389105786834
162,8.28729210916921
163,9.71533801634499
164,11.1008431739313
165,26.5242688374519
166,8.34196227637307
167,14.8045579657754
168,17.120007233055
169,15.1737652224169
170,12.6084924956834
171,12.8811884736835
172,314.97689599428
173,397.646725225778
174,387.897543095135
175,301.747665818164
176,479.602660397914
177,475.558744440769
178,407.690179129227
179,360.003580330567
180,500.405558144471
181,221.391254783762
182,40.5506182115605
183,38.8177355147004
184,332.024191773799
185,254.833297991377
186,180.661437715369
187,44.2816419931185
188,189.237845410928
189,236.514598274394
190,34.0778944597896
191,336.281673034389
192,222.079061714821
193,253.794920075416
194,215.729222443045
195,24.8301467897656
196,36.231756372949
197,175.063320097835
