"name","hBM-10n-sort-p2-concat-normalized-noCD3-CD14-CD15.fcs.cluster.fcs.anno.Rsave"
1,0.257128511113499
2,0.283200741110806
3,0.280403747111237
4,0.260499298111053
5,0.310899989052235
6,0.390135293827294
7,0.341954993352924
8,0.403488168554887
9,0.38688637255849
10,0.440859667217233
11,0.422420211255274
12,0.353796915778387
13,0.32603844066442
14,0.280166473183938
15,0.305984602323133
16,0.2571444558017
17,0.401774313476876
18,0.276784059621551
19,0.326603993500466
20,0.24539145749254
21,0.31714908232815
22,0.335118463341166
23,0.352354449610663
24,0.303741453516145
25,0.313307427988532
26,0.460536310198395
27,0.474761023353861
28,0.355103010438827
29,0.356056964867865
30,0.326549033126498
31,0.249228429124768
32,0.252958606559984
33,0.270254899091198
34,0.26264268924425
35,0.255651860558992
36,0.282342396262671
37,0.259771599478335
38,0.270557615447976
39,0.251690441569043
40,0.264920795442162
41,0.260951872687846
42,0.314071251639968
43,0.233378315213985
44,0.257838737576435
45,0.286487112085212
46,0.282466908367484
47,0.335193822825926
48,0.273905272052862
49,0.301607689286375
50,0.284949974626452
51,0.246438552062899
52,0.271559172949779
53,0.280218937734394
54,0.455285112047312
55,0.371111571508894
56,0.412110124132698
57,0.418551600484611
58,0.286475875404313
59,0.281117441692859
60,0.469378728652127
61,0.401367964568934
62,0.479427165846585
63,0.484837374579968
64,0.454152950917079
65,0.383444418169241
66,0.446954316510183
67,0.366191996665022
68,0.278668584995878
69,0.308776192964051
70,0.317768974978006
71,0.277789313311897
72,0.233034308649802
73,0.313836324803271
74,0.277591677694183
75,0.270678707820607
76,0.287322493473628
77,0.259759490799601
78,0.260065034853194
79,0.298141533523584
80,0.268322712386946
81,0.222947947087386
82,0.240198827004134
83,0.268479445671473
84,0.283103254154667
85,0.321304860196617
86,0.356288302636678
87,0.368367317550082
88,0.378402023999636
89,0.407764128465585
90,0.410756054952762
91,0.428214372264342
92,0.387362062898695
93,0.428160104993977
94,0.447170556212998
95,0.415141007965934
96,0.412421349232428
97,0.300585410401894
98,0.262700545143215
99,0.27241218000352
100,0.277553258495018
101,0.241245459175129
102,0.249877588668749
103,0.220786135177693
104,0.259569862368776
105,0.280500115834161
106,0.292858892409609
107,0.311789110897349
108,0.267006710968533
109,0.273892130540967
110,0.29308639542797
111,0.228196246336317
112,0.202351671194447
113,0.229637419002613
114,0.274587880356135
115,0.23110397259231
116,0.229093907308336
117,0.220827885543904
118,0.243915179306309
119,0.282922395651604
120,0.258481706465165
121,0.238559436340712
122,0.256999664333379
123,0.254572117043425
124,0.263017845249029
125,0.251539908293899
126,0.254809921998283
127,0.162795000421102
128,0.210580416381174
129,0.236128633980844
130,0.234037660758697
131,0.237885325616282
132,0.20287157658323
133,0.224117916027633
134,0.282973182620709
135,0.27458238797764
136,0.283658976567391
137,0.243615240634854
138,0.209119834840181
139,0.222600040860015
140,0.250880080280059
141,0.268970330205346
142,0.0674649291077059
143,0.0525907146567032
144,0.182834363607639
145,0.0381025719820527
146,0.0486105589427808
147,0.101670515011558
148,0.0508954709288963
149,0.0794253313533632
150,0.14188635529576
151,0.15279108764172
152,0.0843121022812016
153,0.0452632015916771
154,0.648067016953861
155,0.123675565121082
156,0.211374538076103
157,0.323264341446811
158,0.259033271921607
159,0.533136660639942
160,0.202864609442868
161,0.231025965779918
162,0.27045870243735
163,0.307584355626953
164,0.149983954675219
165,0.231631013236041
166,0.177795654634481
167,0.11979055832928
168,0.128463123711909
169,0.341211543667079
170,0.228427075201553
171,0.166125606490664
172,0.0298072379949007
173,0.0377342315257473
174,0.0321375866108628
175,0.0506702958262605
176,0.0324550362931923
177,0.0474138333252675
178,0.0387926370791886
179,0.052002990872568
180,0.0523490194425176
181,0.083057644809393
182,0.0729349532467544
183,0.215047951427797
184,0.0742829470688525
185,0.160418191633381
186,0.191770041129441
187,0.23246885445243
188,0.173102648381295
189,0.21623990397651
190,0.17857360608868
191,0.183920746300286
192,0.147595537271783
193,0.0784015664460487
194,0.233201706351662
195,0.28644672880555
196,0.217924232372466
197,0.170333033817045
198,0.102367157707746
199,0.092120334373904
200,0.0829582292391843
201,0.0898221735441211
202,0.0480313878995258
203,0.0747796946662218
204,0.0333396775743527
205,0.0325038517566225
206,0.0485304564044403
207,0.0522480204357593
208,0.0613529869979616
209,0.0584517013956568
210,0.0629146407971898
211,0.0567381370413189
212,0.0735908508736326
213,0.0488261717218827
214,0.0321113313697609
215,0.0615457655934385
216,0.0738155399200975
217,0.034099916806071
218,0.0981588377831194
219,0.0441468494934386
220,0.0432292304464265
221,0.0932994645294253
222,0.0396569367917829
223,0.0547645328104031
224,0.0432982565615494
225,0.0646508629820846
226,0.0689854524938917
227,0.110054006760125
228,0.0577236056469656
229,0.0365370068312977
230,0.055012891868008
231,0.0390140676415992
232,0.0489745765584019
233,0.044502634666141
234,0.0344162080064751
235,0.0410426250781178
236,0.0448280284442081
237,0.0349179504305457
238,0.046570175971523
239,0.0557359623980597
240,0.0940310693958815
241,0.113838044527112
242,0.075467540403363
243,0.0571245953178102
244,0.0521382768637693
245,0.0549664890699241
246,0.0598148015145356
247,0.0322195110090912
248,0.0561571519268691
249,0.0427906568627263
250,0.073745865307881
251,0.099638411207358
252,0.0694070324714122
253,0.0640804751267747
254,0.0973102345975501
255,0.0583350136457011
256,0.11328676719444
257,0.0652393730512816
258,0.0749818846680096
259,0.0954803888355504
260,0.0638763239876913
261,0.0774687644444549
262,0.0535565671443652
263,0.121164061815623
264,0.111738820051129
265,0.115935993558
266,0.057603681649555
267,0.00954290820560064
268,0.0404273230438165
269,0.0761920301441121
270,0.0178602677065762
271,0.0374744019167536
272,0.0447773877119557
