"ID","count","mediansTime","mediansEvent_length","mediansRh103Di","mediansIn113Di","mediansIn115Di","mediansXe131Di","mediansCs133Di","mediansBa138Di","mediansLa139Di","mediansCe140Di","mediansPr141Di","mediansNd142Di","mediansNd143Di","mediansNd144Di","mediansNd145Di","mediansNd146Di","mediansSm147Di","mediansNd148Di","mediansSm149Di","mediansNd150Di","mediansEu151Di","mediansSm152Di","mediansEu153Di","mediansSm154Di","mediansGd155Di","mediansGd156Di","mediansGd158Di","mediansTb159Di","mediansGd160Di","mediansDy161Di","mediansDy162Di","mediansDy163Di","mediansDy164Di","mediansHo165Di","mediansEr166Di","mediansEr167Di","mediansEr168Di","mediansTm169Di","mediansEr170Di","mediansYb171Di","mediansYb172Di","mediansYb173Di","mediansYb174Di","mediansLu175Di","mediansYb176Di","mediansBCKG190Di","mediansIr191Di","mediansIr193Di","raw_mediansTime","raw_mediansEvent_length","raw_mediansRh103Di","raw_mediansIn113Di","raw_mediansIn115Di","raw_mediansXe131Di","raw_mediansCs133Di","raw_mediansBa138Di","raw_mediansLa139Di","raw_mediansCe140Di","raw_mediansPr141Di","raw_mediansNd142Di","raw_mediansNd143Di","raw_mediansNd144Di","raw_mediansNd145Di","raw_mediansNd146Di","raw_mediansSm147Di","raw_mediansNd148Di","raw_mediansSm149Di","raw_mediansNd150Di","raw_mediansEu151Di","raw_mediansSm152Di","raw_mediansEu153Di","raw_mediansSm154Di","raw_mediansGd155Di","raw_mediansGd156Di","raw_mediansGd158Di","raw_mediansTb159Di","raw_mediansGd160Di","raw_mediansDy161Di","raw_mediansDy162Di","raw_mediansDy163Di","raw_mediansDy164Di","raw_mediansHo165Di","raw_mediansEr166Di","raw_mediansEr167Di","raw_mediansEr168Di","raw_mediansTm169Di","raw_mediansEr170Di","raw_mediansYb171Di","raw_mediansYb172Di","raw_mediansYb173Di","raw_mediansYb174Di","raw_mediansLu175Di","raw_mediansYb176Di","raw_mediansBCKG190Di","raw_mediansIr191Di","raw_mediansIr193Di","cvsTime","cvsEvent_length","cvsRh103Di","cvsIn113Di","cvsIn115Di","cvsXe131Di","cvsCs133Di","cvsBa138Di","cvsLa139Di","cvsCe140Di","cvsPr141Di","cvsNd142Di","cvsNd143Di","cvsNd144Di","cvsNd145Di","cvsNd146Di","cvsSm147Di","cvsNd148Di","cvsSm149Di","cvsNd150Di","cvsEu151Di","cvsSm152Di","cvsEu153Di","cvsSm154Di","cvsGd155Di","cvsGd156Di","cvsGd158Di","cvsTb159Di","cvsGd160Di","cvsDy161Di","cvsDy162Di","cvsDy163Di","cvsDy164Di","cvsHo165Di","cvsEr166Di","cvsEr167Di","cvsEr168Di","cvsTm169Di","cvsEr170Di","cvsYb171Di","cvsYb172Di","cvsYb173Di","cvsYb174Di","cvsLu175Di","cvsYb176Di","cvsBCKG190Di","cvsIr191Di","cvsIr193Di","percenttotal","percenttotalratiolog","foldTime","foldEvent_length","foldRh103Di","foldIn113Di","foldIn115Di","foldXe131Di","foldCs133Di","foldBa138Di","foldLa139Di","foldCe140Di","foldPr141Di","foldNd142Di","foldNd143Di","foldNd144Di","foldNd145Di","foldNd146Di","foldSm147Di","foldNd148Di","foldSm149Di","foldNd150Di","foldEu151Di","foldSm152Di","foldEu153Di","foldSm154Di","foldGd155Di","foldGd156Di","foldGd158Di","foldTb159Di","foldGd160Di","foldDy161Di","foldDy162Di","foldDy163Di","foldDy164Di","foldHo165Di","foldEr166Di","foldEr167Di","foldEr168Di","foldTm169Di","foldEr170Di","foldYb171Di","foldYb172Di","foldYb173Di","foldYb174Di","foldLu175Di","foldYb176Di","foldBCKG190Di","foldIr191Di","foldIr193Di","raw_foldTime","raw_foldEvent_length","raw_foldRh103Di","raw_foldIn113Di","raw_foldIn115Di","raw_foldXe131Di","raw_foldCs133Di","raw_foldBa138Di","raw_foldLa139Di","raw_foldCe140Di","raw_foldPr141Di","raw_foldNd142Di","raw_foldNd143Di","raw_foldNd144Di","raw_foldNd145Di","raw_foldNd146Di","raw_foldSm147Di","raw_foldNd148Di","raw_foldSm149Di","raw_foldNd150Di","raw_foldEu151Di","raw_foldSm152Di","raw_foldEu153Di","raw_foldSm154Di","raw_foldGd155Di","raw_foldGd156Di","raw_foldGd158Di","raw_foldTb159Di","raw_foldGd160Di","raw_foldDy161Di","raw_foldDy162Di","raw_foldDy163Di","raw_foldDy164Di","raw_foldHo165Di","raw_foldEr166Di","raw_foldEr167Di","raw_foldEr168Di","raw_foldTm169Di","raw_foldEr170Di","raw_foldYb171Di","raw_foldYb172Di","raw_foldYb173Di","raw_foldYb174Di","raw_foldLu175Di","raw_foldYb176Di","raw_foldBCKG190Di","raw_foldIr191Di","raw_foldIr193Di"
53,37,1.63818256122118,0.485525497569824,0,0,0,0,0,0,0.207604323292278,0,0.18478320350913,0.171344768652423,0.0453640362710782,0,0,0.016096130843198,0.359437846201419,0.0860366953410048,0,0.200877714082654,0,0.282183199836046,0,0.827734703028953,0.0356240556802468,0,0.00646024770106306,0.30491576138438,0.0232769628610796,0,0,0.0140079402376408,0,0.220815434944785,0.0194321159661273,0,0.0059935214652707,0,0.280218937734394,0,0,0,0.200451169028287,0,0.00220481556088224,0,0.830573282223476,0.921067529402361,12.3786897659302,2.52413749694824,0,0,0,0,0,0,1.04549407958984,0,0.929182827472687,0.86092209815979,0.226897984743118,0,0,0.0804841294884682,1.83613812923431,0.430714398622513,0,1.01115703582764,0,1.42971527576447,0,4.62772846221924,0.178157955408096,0,0.0323014631867409,1.54831314086914,0.116395324468613,0,0,0.0700419917702675,0,1.11307144165039,0.0971666947007179,0,0.0299677867442369,0,1.41950309276581,0,0,0,1.00898122787476,0,0.0110240867361426,0,4.64708614349365,5.28469181060791,6.71587857156187,8.31011120657869,248.990435049489,NA,608.276253029822,145.226850168359,447.269310852838,183.087618955373,43.3825348287748,247.478341612864,47.2252702181923,60.5423740988917,104.421777141275,223.162671591652,214.394074135401,121.214549450187,3.63863718714075,19.5100834201263,181.188779547569,71.8525713054369,192.312675844627,7.70594098442687,212.237613260513,6.83132297385388,102.765228132008,222.588151652336,155.094625220185,37.9526267562675,130.949188107336,178.561296053446,250.487010900537,118.17983717454,181.322150559298,59.0956534227024,135.354372640847,215.471352894997,138.863393996924,268.000719240879,48.4241600788193,225.491735780146,285.861708357882,177.662243987038,84.5624447048843,375.270542419617,156.570577327723,608.276253029822,4.60125439798624,4.36293926230214,0.043644427668208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,1,1,1,NA,1,NA,1,NA,1,1,NA,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,1
54,51,1.61669419017272,0.473749793018526,0,0,0,0,0,0,0.108306979178436,0,0.519233984670876,0.11411875699276,0.0340726396870562,0,0,0,0.435997487725996,0.00239130682580494,0,0,0,0.61297688345782,0,0.77188306504006,0,0.0427969662283495,0.00460807503120108,0.0243839805671585,0.0383836127098166,0,0,0.0199724910922059,0,0.247240822228559,0.00533712803715454,0,0.0152580465213729,0,0.455285112047312,0,0,0,0.109397938228956,0,0,0,0.829921319037578,0.918308349555708,12.0946483612061,2.45835518836975,0,0,0,0,0,0,0.542594254016876,0,2.71440887451172,0.571833074092865,0.170396164059639,0,0,0,2.24971389770508,0.0119565455242991,0,0,0,3.26045632362366,0,4.25423765182495,0,0.214050158858299,0.0230404566973448,0.121931985020638,0.191965192556381,0,0,0.0998690947890282,0,1.24883711338043,0.0266857668757439,0,0.0762931928038597,0,2.35588932037354,0,0,0,0.548081398010254,0,0,0,4.64263677597046,5.26463842391968,5.28781659653722,8.92803673552764,396.043804952712,714.142842854285,424.507934086964,165.64231071148,340.828422547488,214.679549904373,77.5469362767312,398.025994190578,22.1188927782396,70.0466828932028,123.364070227652,187.00916264824,466.448612534215,172.973162996978,2.53363275393081,139.543937726633,158.967721749513,183.656127323581,135.849653346097,3.29528904717392,191.384108521783,7.48446129634111,153.588243398264,106.284640945424,166.746300131838,130.274415662515,105.214151487846,329.411564740375,318.498611919699,124.580439403782,170.108256842312,67.9041308345954,145.847567978872,133.98978977485,130.047306465038,261.38924996815,24.1954367860943,227.501879835344,260.005713203708,182.849322374754,98.8214657706915,305.80213858681,205.436187861442,359.121213429461,5.19555640867696,4.3984391180526,0.0601585354345569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,1,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1
55,21,1.61496937859342,0.485525497569824,0,0,0,0,0,0.00639613752466959,0.103034509287146,0,0.530985024262064,0.0874428045019354,0.0274299793615573,0,0.0304579638423244,0,0.404575119077619,0,0,0.0292521778246359,0,0.577906145293986,0,0.749450107372487,0.00203375229111996,0,0.0335261090877428,0.0358929152945126,0.05308546624476,0.0114708500834898,0,0,0.0123483797882424,0.149713095580777,0.0227425043381852,0,0.031025051605216,0,0.371111571508894,0,0,0,0.121689064042843,0,0,0,0.848090091332115,0.936013512587428,12.0720930099487,2.52413749694824,0,0,0,0,0,0.0319809056818485,0.516084551811218,0,2.78145289421082,0.437771409749985,0.137167096138,0,0.152313366532326,0,2.07851338386536,0,0,0.146281749010086,0,3.05307674407959,0,4.10802459716797,0.010168768465519,0,0.16766194999218,0.179503113031387,0.265552014112473,0.0573555082082748,0,0,0.0617434680461884,0.751365005970001,0.113722324371338,0,0.155150145292282,0,1.89844453334808,0,0,0,0.609948098659515,0,0,0,4.76737642288208,5.39402055740356,6.48512503260368,8.92403290559156,NA,NA,458.257569495584,200.453881272785,NA,144.961841599419,92.1695011920986,366.603391421902,31.5357217510236,87.3829406884939,117.866538441016,176.864594875984,41.1724791373243,140.679912779008,5.0541382976023,178.058191642155,204.269456915404,135.0656211745,165.059144995891,7.54181592998077,171.621685703263,7.29050693639734,156.900748196736,147.319244647096,112.50571133669,108.399221281033,107.122027944001,175.093378374324,193.717113205859,170.62197988614,144.030995626853,73.0495624628141,115.740810347207,429.360175260504,132.468788560675,317.76888091484,34.8224885667557,246.31689632021,205.782131969336,208.49253274543,93.3168855363273,246.24054058669,175.410195654111,458.257569495584,5.9244809580876,4.83767795597071,0.0247711616495234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,NA,1,NA,NA,1,NA,1,NA,1,1,NA,1,1,1,1,NA,NA,1,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1
56,26,1.55047458944339,0.476745330732514,0,0,0,0,0,0.0172868235651842,0.0870768611713179,0,0.49687308450337,0.135714988466136,0.0391871503794555,0,0,0,0.424052652886911,0.0892743615358506,0.00519713416197516,0.0210072178818263,0,0.608555870457497,0,0.776499395862712,0.0192421721004688,0.0318629950036065,0.032920632397674,0.0199575841730778,0.0399423202692577,0,0,0,0,0.243844674117261,0.0158084029057766,0,0.021003372532013,0,0.412110124132698,0,0,0,0.148096335269071,0,0.00496768899688459,0,0.835586002118957,0.925752282879535,11.2538995742798,2.47506749629974,0,0,0,0,0,0.0864386446774006,0.435934916138649,0,2.58786308765411,0.680660963058472,0.195985913276672,0,0,0,2.18438303470612,0.446964979171753,0.0259861387312412,0.105043821036816,0,3.2340989112854,0,4.28458952903748,0.096217256039381,0.159342139959335,0.164633199572563,0.0997946299612522,0.199765406548977,0,0,0,0,1.23148185014725,0.0790453068912029,0,0.105024661868811,0,2.1193745136261,0,0,0,0.74320912361145,0,0.0248388536274433,0,4.68136191368103,5.31883478164673,9.39356015942903,9.23444850658716,277.640324593374,267.957804974671,NA,132.793431257357,230.972189568419,114.299249174959,93.7047973509934,246.721894194413,30.9353019403041,56.470203503219,100.711931235842,179.578594345038,211.486214694804,227.024885238311,2.43508056964051,27.1244364141898,141.527647162686,150.979119105323,184.122910891102,5.25796054684506,209.567150705892,6.00306727880341,130.712768651431,150.667320089807,106.334594685095,134.587489148617,94.2777857719736,195.955607967498,361.890132300253,173.186833749118,164.186317384414,69.2898491587101,143.148432888755,355.636875233481,145.839537703622,283.321551416086,32.3418691315315,174.363539439384,173.446099827598,189.226146985498,93.4678007194561,231.889828666572,130.925679714635,NA,4.514345383835,3.81489307942643,0.0306690572803624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,1,1,NA,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,1
57,51,1.66396673449757,0.467537962419937,0,0,0,0,0,0,0.146441308651396,0,0.536070256090989,0.139498613610562,0.0560495650578269,0,0,0,0.404269659569335,0,0,0.000761304535937454,0,0.651184199136829,0,0.764055302195208,0,0.0331065196443943,0.0282646571499618,0.0124775226731848,0.0314813585869943,0,0,0,0,0.278897937675505,0.049849053481809,0,0.03769413122056,0,0.418551600484611,0,0,0,0.120266803640119,0,0.00770891347521882,0,0.837549510771498,0.924240613855851,12.7270708084106,2.42379212379456,0,0,0,0,0,0,0.734826385974884,0,2.8105845451355,0.69975745677948,0.280394583940506,0,0,0,2.07685947418213,0,0,0.0038065230473876,0,3.4909565448761,0,4.20297861099243,0,0.165562838315964,0.141342103481293,0.0623892322182655,0.157432794570923,0,0,0,0,1.41263830661774,0.249348506331444,0,0.188515290617943,0,2.15439891815186,0,0,0,0.602784693241119,0,0.038544949144125,0,4.69481992721558,5.3078031539917,6.35248248070296,8.20439749123163,376.545404685352,714.142842854285,714.142842854285,152.434709081405,451.48964640289,163.693897189006,64.7485024705164,197.155815802837,19.6519517694502,63.1536460605922,85.4563035999637,234.430118835785,636.456086437034,168.507178158879,2.87802570280586,138.142874457292,152.505597822726,179.745875972971,200.449832318971,4.59429655956485,195.604562454376,9.04968912378785,149.912716381675,104.265336446792,111.192005338686,137.977567238452,110.36295768132,183.519618240877,235.775227643766,166.654670481123,183.830776622064,53.9100086360095,99.0878310202537,216.327116567911,112.877732334056,289.175328051893,32.1277260424034,239.26765519104,253.463732262088,191.941683733395,103.891517855166,221.446774758909,136.660060737536,375.137565836496,5.21468904833584,4.44311825918013,0.0601585354345569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,1
58,43,1.64499277679359,0.473749793018526,0,0,0,0,0,0.0257607904910464,0.167329325651538,0,0.273386859568747,0.125412895053614,0.0642650184188183,0,0,0,0.4746493853778,0.00637575687701316,0,0.0772699999903495,0.00583413956973568,0.500043740153259,0,0.779704419772592,0.0186775046976802,0,0.0260118267047877,0.117803377176442,0.0418051622416128,0,0,0.0269720006819803,0,0.257246698729028,0.0222286782942658,0,0.00223369710664941,0,0.286475875404313,0,0,0,0.131469982161423,0,0,0,0.851239769743442,0.939094217358947,12.4698963165283,2.45835518836975,0,0,0,0,0,0.128818199038506,0.84055632352829,0,1.38402557373047,0.628709554672241,0.321546316146851,0,0,0,2.46336841583252,0.0318790003657341,0,0.386734575033188,0.0291708633303642,2.6057231426239,0,4.30571508407593,0.0933929532766342,0,0.130073800683022,0.590380191802979,0.209086701273918,0,0,0.134876355528831,0,1.30046677589417,0.111152544617653,0,0.0111684948205948,0,1.45205211639404,0,0,0,0.659245193004608,0,0,0,4.78915977478027,5.4167046546936,6.35558328023978,9.61096242209345,427.455173168843,634.713447258877,423.8645705819,197.099596106771,477.974762909121,124.802859528434,62.6726554180621,290.311328985725,44.6277567285194,73.9925282463632,96.3526270160808,238.74836000212,251.519904027439,179.427559659101,3.2769776655896,128.717145493106,192.724033187688,101.854246542344,127.067479673085,3.86193824856409,149.741106497832,6.71227012288426,128.471826261357,181.103724986438,266.605372092862,84.0320641008812,110.831710924864,143.739998313438,285.090861680811,118.822261611826,154.56918418673,60.8726190970725,113.47881249336,310.354127056863,134.705462192382,238.267188260227,50.2592007718668,216.251128102898,206.118138936474,151.668544259756,94.8480044740895,227.138598228654,169.009176200746,465.43356038893,4.80454485461413,4.24159391735394,0.0507219024252147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,NA,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1
59,30,1.62428986178548,0.47363941543322,0,0,0,0,0,0.00851192180669225,0.132195136649363,0,0.281029704656623,0.156642727180702,0.0121419367090624,0,0,0,0.418039822276374,0.0850419557888621,0,0.0470385896865136,0,0.495707971710634,0,0.7462077068639,0.0150513301259417,0,0.0059823930070656,0.0932580452714012,0.0316143093507333,0,0,0.016148234700101,0,0.218525965746648,0.00144974050939057,0,0,0,0.281117441692859,0,0,0,0.114228953280292,0,0.00266175391212829,0,0.812951711878055,0.906731943314961,12.1963815689087,2.45778596401215,0,0,0,0,0,0.0425603073090315,0.662924498319626,0,1.42371928691864,0.786426514387131,0.0607114061713219,0,0,0,2.15161287784576,0.425722494721413,0,0.235279940068722,0,2.58130276203156,0,4.08706617355347,0.0752597954124212,0,0.0299121662974358,0.467033058404922,0.15809815376997,0,0,0.0807447321712971,0,1.10134851932526,0.00724871270358562,0,0,0,1.42417639493942,0,0,0,0.572388827800751,0,0.0133088324218988,0,4.52752208709717,5.1809413433075,7.99612657728989,8.53974319791961,259.873220589591,547.722557505166,547.722557505166,154.942034561229,547.722557505166,139.116568876703,70.4852979424198,306.382543418076,35.0248101934889,67.1945045461522,129.140701616764,203.012933170184,302.182229819694,191.371911902023,3.90686951844036,35.024659550545,218.964567040354,120.597345553721,156.175068786242,5.98291369242205,239.001820930121,7.65922784312611,121.369732310363,178.874866528546,135.059630978778,86.8264866707159,94.6646684219538,271.92425208399,382.121219109048,131.948109755169,156.538262919603,70.0874867542398,143.387170955056,385.171576729741,142.348470136675,239.227434016414,35.5706695206734,170.682977885133,251.269168389331,211.009137502866,101.054254260273,361.103150613673,158.763485576087,362.571563404263,4.78864566900293,4.00623053441899,0.0353873737850335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,NA,1,1,1,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,1
60,40,1.64037898836078,0.467419635062178,0,0,0,0,0,0.0100367876244896,0.121294665659359,0,0.569938124594591,0.187823592919088,0.0379569566417098,0,0,0,0.460528543923405,0.0335294953275227,0.0129331037387924,0,0,0.675440672348951,0,0.790256052103062,0.000397036369142853,0.0317837053096987,0.0493254734059492,0.0242687048478173,0.0206105759368722,0,0,0,0,0.205121485006093,0.0161932998542814,0,0.0142242962020888,0,0.469378728652127,0,0,0,0.164328922477548,0,0,0,0.854017107184378,0.935817851054864,12.4080772399902,2.42318320274353,0,0,0,0,0,0.0501847844570875,0.607964396476746,0,3.0064971446991,0.944659501314163,0.189831092953682,0,0,0,2.38490355014801,0.167679019272327,0.0646683033555746,0,0,3.63991832733154,0,4.3756103515625,0.00198518205434084,0.15894528478384,0.246730610728264,0.121355436742306,0.103060193359852,0,0,0,0,1.03281933069229,0.0809703059494495,0,0.0711239539086819,0,2.43404984474182,0,0,0,0.825358390808105,0,0,0,4.8084192276001,5.39258527755737,7.39847888502519,10.1897049467565,483.668899618711,NA,466.771403130012,151.064068864926,431.551189768777,147.058331902342,66.3521818461762,277.223284940741,13.5219173759796,55.7262366254405,109.465577216997,184.846578651297,474.363223946929,218.708504495658,2.95771615740576,89.1861814955247,140.22298157589,162.524494075895,198.343487175889,3.35488217733174,218.039353592649,5.85781210551185,147.860333547871,109.20928297611,104.458123129215,123.751533370295,113.674843896039,193.043621525448,306.496376694391,164.946301812059,154.774631690847,56.631403343753,121.340818261546,237.718243567299,121.163741944405,231.791278466739,25.4728689555651,197.204121648129,182.187961703363,210.994171738654,83.6113248360869,196.337120916533,169.783784977177,632.455532033676,4.74571346991868,3.92505059128689,0.0471831650467113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,NA,1,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1
61,52,1.61585349089905,0.467537962419937,0,0,0,0,0,0.0230609608663454,0.168267731341181,0,0.457803107441339,0.13078435735135,0.0762528830630287,0,0,0,0.479608364897445,0.118088019349224,0.00703296549002903,0.0416518242500509,0,0.584523675699407,0,0.78511477557302,0.00179711770760972,0.00144015019740517,0.0345891872661728,0.0236143079262324,0.0615705434295466,0,0,0.0094662598794243,0,0.287887790881752,0.0220014639282332,0,0.0374784297851782,0,0.401367964568934,0,0,0,0.136653868985282,0,0,0,0.835147887043285,0.920006365800161,12.0837235450745,2.42379212379456,0,0,0,0,0,0.115315061062574,0.845314651727676,0,2.36982357501984,0.655789524316788,0.381634414196014,0,0,0,2.49103963375092,0.591813445091248,0.0351652102544904,0.20831935107708,0,3.09191310405731,0,4.34148049354553,0.00898560788482428,0.00720075471326709,0.172980450093746,0.118082519620657,0.308047667145729,0,0,0.0473320819437504,0,1.45944863557816,0.110016234219074,0,0.187436021864414,0,2.06120014190674,0,0,0,0.685401290655136,0,0,0,4.67836475372314,5.27697539329529,6.53584367022317,10.1508144274985,278.404347304466,504.95124172937,624.259240667825,158.504416645074,264.53546791936,134.695999898105,53.5098849891406,229.090395317337,36.2482562754704,66.1532201837611,82.1585687482605,215.313583670748,603.596362828385,187.963859731038,3.37933861281802,27.4309521092844,129.36134495545,128.977098766956,201.394084921999,7.34099337073074,225.11232252385,6.63097546669699,155.886964878732,167.199797863557,119.312141644033,149.484465269083,83.0416514527447,216.991761871014,365.490753618108,146.252236685275,200.749305036814,61.6109863744512,127.15638239168,197.186916415329,116.03040470591,278.897981183916,37.5886712373552,207.289642449971,225.872592085405,197.905582314199,93.9684993139971,207.442035992079,227.720841019527,374.542998441732,3.64534032770932,3.33171044700143,0.0613381145607247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,NA,1,1,1,1,NA,1,NA,1,1,1,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1
62,41,1.62044149497027,0.473749793018526,0,0,0,0,0,0,0.183415817250319,0,0.484632941533845,0.183589821717443,0.0631783320243873,0,0,0,0.558941110717909,0.00867934654758791,0,0.0381983393621916,0,0.643968315472654,0,0.809178872623276,0.00946482146556967,0.0212813779011103,0.025596258433713,0.0247364029601572,0.0327209463914437,0,0,0.00544148494137594,0,0.288923868268567,0.0693804513816319,0,0.0534802930511604,0,0.479427165846585,0,0,0,0.0988221896948255,0,0,0,0.842558814089881,0.929216489031545,12.1437759399414,2.45835518836975,0,0,0,0,0,0,0.922229707241058,0,2.51913928985596,0.923114418983459,0.316101849079132,0,0,0,2.94251370429993,0.0433972775936127,0,0.191038146615028,0,3.44704389572144,0,4.50209856033325,0.0473248139023781,0.106414921581745,0.127995267510414,0.123694628477097,0.163633927702904,0,0,0.0272075589746237,0,1.46480214595795,0.347180634737015,0,0.26752895116806,0,2.49002742767334,0,0,0,0.494915574789047,0,0,0,4.72923612594604,5.34415292739868,9.56910632863027,9.66630029419184,NA,508.979361179587,NA,160.851136703377,367.120384308173,141.166215492238,47.7346804802163,225.131679567149,21.6606336202151,63.8868866051313,98.4772819469487,220.148359158309,461.312944025134,256.485139531,3.14787493350311,120.529904898513,152.27033309327,145.781402421121,158.569519773641,6.00179932782918,231.286210460371,5.61705066371945,137.596795451484,126.49673944901,110.613373729172,124.605301127892,105.574482654632,333.786333360516,334.295383390676,142.527348054965,146.296360282118,61.9967766235142,93.7153405100153,255.721175597951,87.3023595329197,292.150552277097,23.5956635198518,192.829116072283,232.259039735585,207.432388394572,104.049466952153,256.565241589587,149.139529114696,447.705880081154,3.93126502695689,3.4264098820028,0.0483627441728791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,1,NA,1,NA,1,1,1,1,1,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1
